# Location:	Tropical/New Orleans Airport, Year: 2021-2040, Longitude: 90.250, STD longitude: 90.0, Latitude: 29.983	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
104 3.96 69.55 422.85 3.79 275.26
105 6.79 287.15 730.47 4.89 273.00
106 8.61 390.91 678.53 5.69 279.89
107 10.04 475.18 502.41 6.39 285.15
108 9.41 247.18 31.78 5.89 301.43
109 9.30 291.71 41.37 4.69 299.69
110 7.95 101.70 0.00 3.79 308.89
111 7.50 203.76 28.51 3.39 301.30
112 6.63 107.05 0.00 3.19 308.38
113 5.48 8.71 0.00 2.79 318.03
114 6.27 0.22 0.00 3.09 321.54
115 7.06 0.00 0.00 3.09 327.28
116 7.85 0.00 0.00 2.30 327.74
117 8.64 0.00 0.00 3.09 333.71
118 9.43 0.00 0.00 2.70 336.65
119 10.22 0.00 0.00 2.60 340.05
120 11.02 0.00 0.00 3.39 343.82
121 11.32 0.00 0.00 3.39 346.03
122 11.74 0.00 0.00 3.19 346.61
123 12.16 0.00 0.00 3.99 345.21
124 12.43 0.00 0.00 4.69 341.35
125 12.70 0.00 0.00 4.39 339.92
126 12.91 0.00 0.00 5.19 340.72
127 13.13 0.00 0.00 5.89 339.43
128 13.77 13.16 0.00 6.09 343.50
129 14.65 52.31 0.00 5.39 343.09
130 14.77 33.05 0.00 5.39 347.34
131 17.43 294.41 88.84 5.19 345.70
132 20.17 424.49 259.73 3.99 331.37
133 20.01 120.79 0.00 3.39 352.39
134 21.61 420.08 214.21 3.59 329.62
135 21.89 226.75 47.64 3.39 342.12
136 21.44 123.05 12.86 2.79 343.92
137 20.42 24.01 0.00 2.70 366.21
138 19.88 1.11 0.00 1.70 350.48
139 19.32 0.00 0.00 1.70 348.47
140 18.51 0.00 0.00 1.20 359.91
141 18.19 0.00 0.00 2.20 371.49
142 17.50 0.00 0.00 2.10 368.68
143 17.00 0.00 0.00 1.40 364.88
144 15.82 0.00 0.00 1.00 360.15
145 15.46 0.00 0.00 1.00 357.24
146 14.31 0.00 0.00 0.80 349.75
147 13.15 0.00 0.00 1.70 342.33
148 12.52 0.00 0.00 1.50 337.96
149 11.90 0.00 0.00 1.70 333.62
150 11.44 0.00 0.00 1.40 330.29
151 10.99 0.00 0.00 2.30 329.50
152 12.02 40.64 67.45 2.40 335.09
153 13.03 120.13 44.32 1.90 335.13
154 13.13 102.96 0.00 1.90 344.52
155 16.01 515.94 533.81 2.79 313.16
156 17.61 499.22 394.78 3.19 321.98
157 17.68 293.65 66.65 3.39 337.88
158 18.43 476.83 431.92 3.39 322.35
159 18.77 417.78 606.54 3.99 320.05
160 18.14 209.89 196.23 3.59 331.97
161 16.68 9.51 0.00 4.19 358.37
162 16.16 0.99 0.00 2.60 357.16
163 15.65 0.00 0.00 2.30 355.03
164 15.14 0.00 0.00 2.60 355.67
165 14.62 0.00 0.00 2.70 356.25
166 14.11 0.00 0.00 1.40 358.23
167 13.60 0.00 0.00 1.50 353.81
168 13.08 0.00 0.00 1.70 351.88
169 13.01 0.00 0.00 2.50 347.04
170 11.78 0.00 0.00 2.40 355.26
171 12.54 0.00 0.00 1.90 359.45
172 13.08 0.00 0.00 1.90 359.91
173 12.85 0.00 0.00 1.90 360.25
174 13.16 0.00 0.00 1.70 362.02
175 13.29 0.00 0.00 1.10 363.62
176 13.71 8.51 0.00 1.80 361.99
177 13.99 21.06 0.00 1.80 358.61
178 14.19 35.55 0.00 2.50 361.30
179 14.84 59.38 0.00 2.40 360.46
180 15.20 78.10 0.00 1.70 361.59
181 15.64 103.66 0.00 1.80 362.30
182 18.24 483.10 449.03 2.50 344.94
183 19.67 392.28 536.60 2.60 336.62
184 20.17 244.43 436.39 3.59 333.61
185 19.80 87.92 266.92 3.79 339.40
186 19.06 1.98 0.00 3.79 337.39
187 18.33 0.00 0.00 2.99 336.14
188 17.59 0.00 0.00 3.09 330.92
189 16.86 0.00 0.00 3.19 332.16
190 16.12 0.00 0.00 4.69 330.51
191 15.39 0.00 0.00 6.99 328.46
192 14.65 0.00 0.00 9.28 325.78
193 13.25 0.00 0.00 9.78 323.36
194 11.76 0.00 0.00 8.18 318.25
195 10.27 0.00 0.00 8.68 313.15
196 9.48 0.00 0.00 8.18 310.16
197 8.69 0.00 0.00 8.18 304.86
198 8.13 0.00 0.00 5.89 301.84
199 7.57 0.00 0.00 4.89 297.65
200 9.03 72.62 459.64 5.19 300.47
201 10.82 248.27 674.18 5.39 299.95
202 12.27 377.44 535.79 8.18 304.99
203 14.17 604.63 822.59 6.39 294.41
204 15.14 574.18 642.45 6.39 299.29
205 16.17 688.08 790.88 6.99 292.26
206 15.70 356.15 164.84 6.99 312.12
207 13.89 39.70 0.00 6.39 332.66
208 12.40 25.13 0.00 8.98 331.10
209 11.22 32.97 0.00 6.69 322.80
210 10.81 1.21 0.00 10.68 318.26
211 10.39 0.00 0.00 9.28 317.57
212 9.97 0.00 0.00 6.39 316.44
213 9.56 0.00 0.00 8.68 313.22
214 9.14 0.00 0.00 8.18 307.68
215 8.73 0.00 0.00 7.59 304.92
216 8.31 0.00 0.00 7.59 302.08
217 8.29 0.00 0.00 6.09 303.21
218 8.32 0.00 0.00 7.59 296.26
219 8.35 0.00 0.00 11.18 300.87
220 8.39 0.00 0.00 10.68 300.90
221 8.42 0.00 0.00 8.18 301.53
222 8.46 0.00 0.00 6.99 302.68
223 8.50 0.00 0.00 7.59 301.31
224 10.48 52.25 216.88 8.18 302.11
225 13.19 196.13 347.01 4.89 299.15
226 14.90 259.04 152.42 3.59 306.92
227 17.72 468.65 454.16 4.39 299.85
228 20.75 646.21 811.30 4.69 299.48
229 23.09 696.05 1009.34 5.39 296.22
230 24.44 633.27 993.20 5.19 298.29
231 24.86 503.29 949.04 5.39 305.22
232 24.13 320.84 834.57 4.89 310.85
233 22.29 120.77 604.37 8.18 320.66
234 21.50 4.13 0.00 7.19 323.26
235 20.72 0.00 0.00 5.69 334.96
236 19.93 0.00 0.00 5.69 331.76
237 19.15 0.00 0.00 6.69 334.84
238 18.36 0.00 0.00 6.39 337.80
239 17.57 0.00 0.00 7.59 336.33
240 16.79 0.00 0.00 7.19 334.73
241 15.81 0.00 0.00 10.28 333.35
242 14.75 0.00 0.00 10.28 334.38
243 13.70 0.00 0.00 9.78 332.31
244 13.13 0.00 0.00 6.69 333.98
245 12.56 0.00 0.00 4.89 335.72
246 12.16 0.00 0.00 4.39 336.67
247 11.75 0.00 0.00 4.19 338.04
248 12.41 28.52 0.00 4.19 345.02
249 12.59 42.52 0.00 5.39 349.66
250 14.68 260.19 153.55 5.39 336.90
251 15.61 249.98 28.89 7.19 337.48
252 15.91 211.44 5.83 6.69 341.87
253 16.04 203.83 4.32 7.59 342.02
254 16.35 259.74 40.37 5.69 338.91
255 16.94 367.38 353.13 5.19 326.06
256 17.21 309.87 676.24 3.79 319.84
257 16.65 117.03 542.00 4.19 323.62
258 15.80 4.37 0.00 3.99 322.61
259 14.95 0.00 0.00 4.19 318.22
260 14.10 0.00 0.00 4.39 319.70
261 13.25 0.00 0.00 5.69 319.22
262 12.40 0.00 0.00 5.39 316.91
263 11.55 0.00 0.00 5.39 312.73
264 10.70 0.00 0.00 5.39 312.11
265 10.15 0.00 0.00 4.39 318.51
266 9.61 0.00 0.00 4.19 320.01
267 9.03 0.00 0.00 3.99 319.42
268 8.67 0.00 0.00 5.69 316.21
269 8.37 0.00 0.00 4.69 318.52
270 7.81 0.00 0.00 5.19 318.85
271 7.13 0.00 0.00 3.19 316.33
272 6.13 14.49 0.00 3.59 315.59
273 7.08 55.33 0.00 4.39 320.50
274 8.75 104.82 0.00 3.99 322.38
275 8.96 144.12 0.00 4.19 322.60
276 9.62 157.73 0.00 5.19 323.78
277 9.87 156.58 0.00 4.39 325.42
278 9.64 122.33 0.00 4.69 329.90
279 8.59 70.71 0.00 4.19 326.25
280 9.29 52.07 0.00 3.79 330.13
281 8.83 18.80 0.00 3.79 327.68
282 8.53 1.21 0.00 3.79 330.28
283 8.86 0.00 0.00 3.79 327.03
284 8.82 0.00 0.00 4.89 324.16
285 8.91 0.00 0.00 3.99 323.24
286 8.78 0.00 0.00 4.89 324.91
287 8.83 0.00 0.00 5.89 322.69
288 8.40 0.00 0.00 5.39 322.90
289 9.23 0.00 0.00 4.39 325.74
290 9.53 0.00 0.00 6.09 328.21
291 9.83 0.00 0.00 5.69 328.87
292 10.00 0.00 0.00 5.19 329.74
293 10.18 0.00 0.00 3.99 329.57
294 10.31 0.00 0.00 3.09 330.22
295 10.44 0.00 0.00 4.19 326.40
296 12.04 36.82 23.34 3.59 334.09
297 14.51 151.88 131.30 3.39 338.55
298 14.53 92.68 0.00 4.39 353.81
299 16.28 255.38 31.11 3.79 335.22
300 17.34 253.81 20.16 2.99 339.49
301 18.94 380.35 137.91 1.90 333.10
302 19.74 319.54 84.21 2.10 334.32
303 20.35 319.72 204.03 2.10 328.72
304 20.38 224.46 285.06 1.90 330.13
305 19.74 128.88 379.83 1.40 321.84
306 19.11 5.75 0.00 1.40 320.42
307 18.49 0.00 0.00 1.80 322.48
308 17.87 0.00 0.00 2.20 322.50
309 17.24 0.00 0.00 2.10 323.93
310 16.62 0.00 0.00 2.20 323.39
311 15.99 0.00 0.00 1.90 324.36
312 15.37 0.00 0.00 1.50 321.71
313 14.53 0.00 0.00 0.80 324.71
314 13.64 0.00 0.00 0.60 323.66
315 12.74 0.00 0.00 0.60 320.92
316 12.27 0.00 0.00 1.10 323.18
317 11.79 0.00 0.00 2.10 322.45
318 9.75 0.00 0.00 2.10 327.58
319 10.87 0.00 0.00 0.80 333.10
320 10.83 21.44 0.00 1.00 334.68
321 11.87 62.24 0.00 1.40 338.13
322 12.52 136.15 0.00 1.50 337.76
323 13.09 145.47 0.00 1.80 343.12
324 13.25 153.56 0.00 1.50 344.69
325 13.25 99.18 0.00 1.20 348.90
326 13.62 243.11 22.17 1.50 339.00
327 13.80 216.71 21.77 1.40 338.61
328 13.82 129.75 7.04 1.10 329.17
329 13.39 53.93 0.00 0.80 341.38
330 12.69 2.52 0.00 1.40 327.51
331 11.94 0.00 0.00 1.70 323.63
332 11.19 0.00 0.00 2.99 321.18
333 10.44 0.00 0.00 2.79 319.44
334 9.66 0.00 0.00 2.50 322.45
335 8.59 0.00 0.00 2.20 319.64
336 7.70 0.00 0.00 1.90 315.10
337 7.30 0.00 0.00 2.40 315.31
338 6.34 0.00 0.00 2.10 309.14
339 5.38 0.00 0.00 2.10 305.94
340 4.86 0.00 0.00 2.40 303.36
341 4.35 0.00 0.00 2.99 305.29
342 3.98 0.00 0.00 3.59 304.25
343 3.61 0.00 0.00 3.99 302.01
344 4.05 18.93 0.00 4.69 304.88
345 3.98 18.77 0.00 4.39 309.19
346 4.60 95.27 0.00 4.69 306.02
347 5.72 220.31 13.87 4.69 300.49
348 7.24 382.33 145.34 5.39 294.92
349 8.70 488.31 331.86 6.39 290.10
350 9.40 401.87 220.83 5.89 297.07
351 9.63 321.52 197.49 8.18 296.53
352 9.01 135.22 22.41 6.99 308.19
353 7.96 18.22 0.00 5.19 314.31
354 7.60 3.00 0.00 4.39 311.95
355 7.24 0.00 0.00 5.19 307.83
356 6.88 0.00 0.00 4.69 305.67
357 6.52 0.00 0.00 5.39 303.62
358 6.16 0.00 0.00 4.89 299.50
359 5.80 0.00 0.00 5.89 295.51
360 5.44 0.00 0.00 5.39 295.54
361 5.03 0.00 0.00 5.89 306.36
362 5.28 0.00 0.00 4.69 305.47
363 5.08 0.00 0.00 3.79 306.88
364 5.27 0.00 0.00 2.79 307.84
365 5.25 0.00 0.00 3.39 307.67
366 5.24 0.00 0.00 3.39 307.55
367 5.15 0.00 0.00 4.19 304.41
368 4.82 12.93 0.00 3.59 305.12
369 6.27 46.00 0.00 3.39 309.38
370 6.45 35.19 0.00 4.69 313.87
371 6.81 64.81 0.00 4.69 314.32
372 7.28 98.80 0.00 4.89 317.03
373 7.88 142.64 0.00 4.69 318.66
374 10.18 478.38 389.44 6.39 302.85
375 11.63 423.39 600.35 8.98 296.33
376 12.06 258.74 449.73 6.39 304.45
377 11.61 104.66 311.31 7.19 307.15
378 11.57 4.90 0.00 5.39 309.97
379 11.53 0.00 0.00 4.69 309.72
380 11.49 0.00 0.00 4.69 308.86
381 11.45 0.00 0.00 3.99 310.42
382 11.41 0.00 0.00 3.79 310.76
383 11.37 0.00 0.00 4.19 310.97
384 11.33 0.00 0.00 3.99 314.49
385 11.25 0.00 0.00 4.19 311.54
386 11.17 0.00 0.00 3.59 312.19
387 11.08 0.00 0.00 3.39 315.37
388 11.04 0.00 0.00 4.39 319.59
389 11.00 0.00 0.00 4.19 321.43
390 10.97 0.00 0.00 2.99 321.60
391 10.94 0.00 0.00 3.39 328.20
392 12.95 56.21 253.51 3.09 335.59
393 15.67 207.98 429.79 2.99 335.80
394 18.95 407.41 698.69 3.19 337.55
395 21.51 509.21 665.31 3.59 337.53
396 23.59 586.13 695.55 4.39 338.54
397 24.85 564.75 583.54 4.89 341.67
398 25.70 553.96 685.11 5.69 344.08
399 25.71 415.68 543.54 7.19 350.40
400 24.59 246.83 362.20 6.99 353.39
401 22.73 90.20 107.33 6.69 357.74
402 22.21 5.76 0.00 7.19 355.26
403 21.68 0.00 0.00 7.59 359.78
404 21.16 0.00 0.00 9.28 358.73
405 20.63 0.00 0.00 9.78 360.63
406 20.11 0.00 0.00 9.78 361.83
407 19.58 0.00 0.00 9.28 363.58
408 19.06 0.00 0.00 9.78 367.73
409 18.54 0.00 0.00 10.68 365.64
410 17.97 0.00 0.00 10.68 363.52
411 17.41 0.00 0.00 12.38 364.76
412 17.10 0.00 0.00 14.27 366.00
413 16.78 0.00 0.00 12.38 363.81
414 16.56 0.00 0.00 11.18 366.27
415 16.33 0.00 0.00 8.18 365.83
416 17.07 23.08 0.00 7.59 366.25
417 19.56 172.94 203.58 8.18 353.57
418 21.00 229.85 73.51 8.18 362.01
419 22.04 269.49 36.72 6.99 365.78
420 21.73 136.07 0.00 8.68 376.61
421 22.66 340.83 79.22 8.18 366.01
422 23.37 351.90 130.38 8.18 364.20
423 24.03 386.44 380.40 8.18 359.01
424 24.04 254.58 402.38 8.18 359.30
425 23.22 109.19 342.33 6.39 358.56
426 22.59 8.87 0.00 8.18 356.81
427 21.96 0.00 0.00 8.98 357.54
428 21.33 0.00 0.00 9.78 357.15
429 20.70 0.00 0.00 8.18 357.59
430 20.07 0.00 0.00 6.69 353.69
431 19.44 0.00 0.00 7.19 351.76
432 18.81 0.00 0.00 6.99 349.53
433 18.41 0.00 0.00 8.18 351.03
434 17.98 0.00 0.00 9.28 344.26
435 17.55 0.00 0.00 8.98 343.13
436 17.32 0.00 0.00 6.39 344.42
437 17.08 0.00 0.00 6.39 344.87
438 16.92 0.00 0.00 6.09 343.72
439 16.75 0.00 0.00 7.59 344.34
440 19.29 77.29 466.17 5.69 349.83
441 22.55 275.81 764.81 4.69 350.80
442 25.86 478.44 705.88 6.99 353.74
443 25.77 270.26 52.41 6.69 374.70
444 25.86 292.74 56.66 5.89 372.12
445 23.76 59.83 0.00 6.39 385.35
446 23.78 249.21 59.81 6.99 369.36
447 25.21 450.24 552.24 7.19 347.67
448 24.97 236.39 247.58 7.59 354.97
449 24.27 147.51 410.17 5.39 348.44
450 23.46 8.84 0.00 4.39 346.37
451 22.65 0.00 0.00 4.19 353.41
452 21.83 0.00 0.00 3.09 356.66
453 21.02 0.00 0.00 2.99 350.75
454 20.20 0.00 0.00 2.99 348.65
455 19.39 0.00 0.00 4.89 349.04
456 18.57 0.00 0.00 3.59 347.99
457 17.90 0.00 0.00 3.79 348.94
458 17.43 0.00 0.00 3.19 346.50
459 16.96 0.00 0.00 2.70 346.95
460 16.82 0.00 0.00 2.40 346.74
461 16.69 0.00 0.00 2.50 343.37
462 16.67 0.00 0.00 2.79 346.31
463 16.65 0.00 0.00 2.70 347.14
464 18.16 55.47 214.78 3.19 351.41
465 20.58 243.98 618.26 3.59 340.36
466 22.90 420.01 778.70 3.79 342.48
467 25.02 566.40 877.69 3.79 334.15
468 26.76 649.98 912.11 3.59 336.45
469 26.21 655.36 891.38 3.09 336.79
470 26.21 600.71 877.35 2.99 336.16
471 26.21 482.46 828.90 2.10 338.07
472 26.21 320.77 739.93 1.00 339.25
473 26.21 131.93 499.08 1.20 346.71
474 26.40 7.85 0.00 1.10 349.32
475 25.19 0.00 0.00 1.50 353.65
476 23.98 0.00 0.00 1.00 349.22
477 22.76 0.00 0.00 0.90 347.28
478 21.55 0.00 0.00 1.70 342.91
479 20.34 0.00 0.00 1.70 344.50
480 19.12 0.00 0.00 1.70 341.60
481 17.03 0.00 0.00 2.20 338.16
482 14.71 0.00 0.00 2.50 333.45
483 12.38 0.00 0.00 1.70 327.00
484 11.10 0.00 0.00 2.60 321.40
485 9.82 0.00 0.00 2.20 318.14
486 8.89 0.00 0.00 2.40 316.09
487 7.96 0.00 0.00 2.30 309.47
488 8.96 48.67 132.45 2.40 313.36
489 10.11 158.02 132.87 2.40 311.23
490 12.87 458.11 687.55 3.09 301.25
491 14.18 465.56 380.20 3.79 306.10
492 14.34 362.40 104.35 4.69 317.23
493 14.70 438.71 206.17 4.69 311.70
494 15.04 479.95 354.87 5.39 306.90
495 15.39 530.35 793.62 4.89 297.11
496 15.06 348.89 814.74 5.89 299.28
497 13.88 146.33 568.98 5.39 305.87
498 12.72 12.10 0.00 4.39 301.41
499 11.56 0.00 0.00 5.19 300.58
500 10.40 0.00 0.00 5.19 300.05
501 9.23 0.00 0.00 4.39 300.56
502 8.07 0.00 0.00 4.19 299.23
503 6.91 0.00 0.00 4.19 296.97
504 5.74 0.00 0.00 3.19 296.54
505 5.59 0.00 0.00 2.79 296.91
506 5.42 0.00 0.00 3.59 297.70
507 5.25 0.00 0.00 2.50 298.75
508 5.15 0.00 0.00 2.20 297.82
509 5.05 0.00 0.00 2.70 299.96
510 4.98 0.00 0.00 2.40 298.77
511 4.91 0.00 0.00 1.90 298.75
512 6.47 41.37 45.72 2.10 305.79
513 8.07 126.51 19.83 2.40 308.23
514 9.85 226.17 49.57 2.99 309.74
515 11.23 277.82 28.00 2.30 306.75
516 11.95 264.73 15.89 2.79 312.16
517 12.17 225.99 14.28 3.19 316.15
518 13.44 430.98 274.45 2.60 306.63
519 14.81 520.07 778.04 2.60 292.63
520 15.12 340.18 686.30 2.50 295.30
521 14.26 142.65 443.74 2.10 300.03
522 13.81 12.55 0.00 2.10 299.42
523 13.36 0.00 0.00 0.90 305.23
524 12.92 0.00 0.00 1.70 307.98
525 12.47 0.00 0.00 1.20 308.76
526 12.02 0.00 0.00 1.00 309.08
527 11.58 0.00 0.00 1.40 312.82
528 11.13 0.00 0.00 1.00 312.34
529 10.77 0.00 0.00 1.40 311.33
530 10.38 0.00 0.00 2.50 312.74
531 10.00 0.00 0.00 2.99 314.73
532 9.80 0.00 0.00 3.59 321.01
533 9.61 0.00 0.00 2.99 322.63
534 9.47 0.00 0.00 3.09 325.32
535 9.33 0.00 0.00 2.79 327.59
536 9.93 17.31 0.00 2.50 333.22
537 9.93 18.23 0.00 2.10 338.33
538 10.82 94.60 0.00 1.90 331.98
539 12.61 248.18 22.20 1.70 327.67
540 14.05 304.92 28.12 1.80 338.81
541 15.16 331.16 36.84 1.40 343.59
542 15.94 339.03 92.37 1.90 345.75
543 16.13 290.08 81.96 2.20 349.24
544 16.47 211.45 137.19 2.30 347.90
545 15.90 114.33 263.41 2.70 332.50
546 15.37 6.91 0.00 2.70 326.53
547 14.85 0.00 0.00 2.60 327.10
548 14.32 0.00 0.00 1.70 322.65
549 13.80 0.00 0.00 1.80 320.20
550 13.27 0.00 0.00 1.90 321.56
551 12.75 0.00 0.00 1.80 322.96
552 12.22 0.00 0.00 2.10 326.01
553 11.76 0.00 0.00 2.20 322.99
554 11.28 0.00 0.00 1.50 323.10
555 10.80 0.00 0.00 1.50 324.13
556 10.55 0.00 0.00 2.20 324.79
557 10.14 0.00 0.00 2.20 329.22
558 9.64 0.00 0.00 1.80 328.39
559 9.93 0.00 0.00 2.30 329.29
560 11.04 37.35 13.06 2.30 337.76
561 10.75 19.02 0.00 2.70 347.48
562 13.15 274.16 151.98 2.40 330.89
563 15.13 381.51 173.63 3.39 336.35
564 15.89 324.07 49.45 3.09 347.90
565 16.05 236.11 17.20 3.79 355.54
566 17.03 439.74 292.86 4.39 335.54
567 16.34 137.02 0.00 4.89 359.15
568 15.61 105.07 0.00 5.19 354.49
569 14.79 57.30 0.00 6.69 356.07
570 14.49 5.26 0.00 6.39 352.69
571 14.20 0.00 0.00 5.19 345.09
572 13.90 0.00 0.00 5.19 343.32
573 13.61 0.00 0.00 4.89 340.85
574 13.31 0.00 0.00 6.39 337.01
575 13.02 0.00 0.00 6.09 333.73
576 12.72 0.00 0.00 4.69 330.25
577 12.51 0.00 0.00 5.19 326.71
578 12.31 0.00 0.00 5.19 327.28
579 12.11 0.00 0.00 6.99 326.50
580 12.01 0.00 0.00 6.39 325.44
581 11.91 0.00 0.00 5.69 326.84
582 11.85 0.00 0.00 4.39 324.40
583 11.78 0.00 0.00 5.39 325.39
584 14.19 77.40 307.36 4.39 329.25
585 16.89 250.58 610.09 3.59 331.79
586 19.72 437.05 688.62 3.79 333.84
587 21.11 433.90 309.42 4.19 342.30
588 22.19 472.85 256.59 4.69 345.22
589 23.13 514.91 331.46 6.39 340.53
590 23.26 391.44 167.06 7.19 349.44
591 22.59 266.21 74.07 7.19 355.13
592 20.72 36.79 0.00 8.98 372.70
593 19.10 11.27 0.00 6.69 371.63
594 18.83 6.44 0.00 6.99 367.47
595 18.56 0.00 0.00 5.69 370.48
596 18.29 0.00 0.00 6.39 369.25
597 18.02 0.00 0.00 4.89 368.42
598 17.75 0.00 0.00 3.99 368.92
599 17.48 0.00 0.00 3.39 364.05
600 17.22 0.00 0.00 2.70 365.67
601 16.87 0.00 0.00 2.79 374.19
602 16.70 0.00 0.00 3.39 376.13
603 16.47 0.00 0.00 2.40 374.65
604 16.38 0.00 0.00 2.79 374.05
605 16.30 0.00 0.00 2.70 373.45
606 16.26 0.00 0.00 2.79 373.13
607 16.22 0.00 0.00 3.99 372.82
608 16.58 9.25 0.00 2.79 374.85
609 16.78 18.48 0.00 2.99 374.24
610 17.82 108.07 0.00 3.09 371.97
611 19.14 199.48 10.64 3.39 357.04
612 21.76 484.78 265.22 3.99 342.91
613 23.17 417.24 139.61 3.09 353.16
614 24.17 412.49 187.65 3.99 355.77
615 24.68 348.22 215.05 3.09 359.47
616 23.71 79.43 0.00 4.19 382.66
617 22.63 21.69 0.00 3.09 383.61
618 22.05 4.89 0.00 3.59 380.30
619 21.46 0.00 0.00 3.99 379.64
620 20.88 0.00 0.00 3.59 375.94
621 20.30 0.00 0.00 4.89 370.48
622 19.52 0.00 0.00 3.99 380.65
623 19.13 0.00 0.00 4.89 381.97
624 18.54 0.00 0.00 3.99 377.32
625 17.71 0.00 0.00 3.19 371.20
