# Location:	Cold/Edmonton Airport, Year: 2021-2040, Longitude: 113.583, STD Longitude: 105, Latitude: 53.3	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
143 -28.15 0.00 0.00 0.90 120.84
144 -28.97 0.00 0.00 0.70 118.60
145 -29.57 0.00 0.00 0.90 118.22
146 -30.29 0.00 0.00 0.70 116.89
147 -31.01 0.00 0.00 1.20 116.47
148 -31.73 0.00 0.00 1.20 115.07
149 -32.15 0.00 0.00 1.71 114.41
150 -32.56 0.00 0.00 1.40 114.34
151 -32.98 0.00 0.00 2.21 114.33
152 -33.30 0.00 0.00 2.41 113.41
153 -33.61 0.00 0.00 1.71 111.90
154 -32.39 21.31 0.00 1.61 115.72
155 -28.28 156.19 351.97 2.21 125.05
156 -28.36 90.51 34.86 2.51 137.98
157 -28.26 102.73 24.73 2.81 138.14
158 -27.80 139.01 190.34 2.51 134.72
159 -27.83 110.14 204.38 3.21 134.30
160 -29.23 18.63 0.00 2.71 141.97
161 -29.43 6.07 0.00 3.51 141.40
162 -29.63 0.00 0.00 1.91 139.92
163 -29.82 0.00 0.00 1.81 136.53
164 -30.02 0.00 0.00 2.21 136.17
165 -30.22 0.00 0.00 2.41 135.74
166 -30.41 0.00 0.00 1.20 135.84
167 -30.61 0.00 0.00 1.30 133.23
168 -30.81 0.00 0.00 1.40 131.69
169 -30.59 0.00 0.00 2.11 132.54
170 -30.27 0.00 0.00 2.01 131.62
171 -29.95 0.00 0.00 1.61 131.35
172 -29.63 0.00 0.00 1.61 131.51
173 -29.42 0.00 0.00 1.61 131.01
174 -29.21 0.00 0.00 1.30 132.81
175 -29.00 0.00 0.00 0.90 133.32
176 -28.82 0.00 0.00 1.61 130.77
177 -28.65 0.00 0.00 1.40 129.50
178 -23.81 52.64 413.47 2.11 137.84
179 -19.64 143.16 645.81 2.11 142.51
180 -16.51 199.06 703.58 1.30 148.08
181 -14.44 218.97 701.70 1.61 152.36
182 -13.25 214.00 724.90 2.11 155.31
183 -13.30 159.25 653.95 2.41 156.10
184 -15.02 81.03 491.31 3.71 153.54
185 -15.61 6.25 0.00 3.71 154.11
186 -16.21 0.00 0.00 3.71 154.58
187 -16.80 0.00 0.00 2.71 155.62
188 -17.39 0.00 0.00 3.01 153.58
189 -17.99 0.00 0.00 3.01 156.44
190 -18.58 0.00 0.00 4.72 157.05
191 -19.18 0.00 0.00 7.33 157.32
192 -19.77 0.00 0.00 9.63 157.07
193 -20.73 0.00 0.00 11.54 157.79
194 -21.84 0.00 0.00 8.93 156.08
195 -22.94 0.00 0.00 8.23 154.29
196 -24.05 0.00 0.00 7.93 152.45
197 -24.67 0.00 0.00 8.93 150.19
198 -25.29 0.00 0.00 6.22 148.91
199 -25.91 0.00 0.00 5.22 146.54
200 -26.38 0.00 0.00 5.22 146.65
201 -26.84 0.00 0.00 5.02 145.28
202 -24.56 35.61 141.65 7.63 151.81
203 -22.81 91.34 197.34 5.52 156.50
204 -21.68 119.74 124.98 5.02 157.78
205 -20.53 158.21 254.47 5.52 156.84
206 -19.72 171.22 392.90 5.52 156.40
207 -19.57 140.67 368.21 4.72 156.03
208 -20.18 90.70 425.80 6.52 152.99
209 -20.80 8.88 0.00 5.02 152.36
210 -21.41 0.00 0.00 8.43 149.61
211 -22.02 0.00 0.00 7.93 148.17
212 -22.64 0.00 0.00 5.52 147.72
213 -23.25 0.00 0.00 7.93 145.95
214 -23.87 0.00 0.00 7.63 142.76
215 -24.48 0.00 0.00 7.63 141.25
216 -25.10 0.00 0.00 7.33 139.68
217 -25.22 0.00 0.00 5.92 139.62
218 -25.25 0.00 0.00 7.63 138.34
219 -25.29 0.00 0.00 10.54 140.85
220 -25.33 0.00 0.00 9.63 141.08
221 -25.31 0.00 0.00 8.23 141.56
222 -25.28 0.00 0.00 7.33 142.36
223 -25.26 0.00 0.00 7.93 141.83
224 -25.22 0.00 0.00 7.93 140.73
225 -25.18 0.00 0.00 4.01 139.75
226 -22.95 30.35 55.82 2.71 144.28
227 -18.76 146.30 649.87 3.01 151.12
228 -15.02 243.20 590.39 3.21 154.91
229 -14.49 165.61 248.77 3.71 163.79
230 -14.78 130.70 130.44 3.51 165.92
231 -16.36 60.44 0.00 3.71 172.65
232 -18.09 24.29 0.00 3.21 173.77
233 -18.32 4.85 0.00 5.92 175.45
234 -18.55 0.00 0.00 5.52 175.19
235 -18.78 0.00 0.00 4.52 175.20
236 -19.01 0.00 0.00 4.72 171.58
237 -19.24 0.00 0.00 6.22 172.13
238 -19.47 0.00 0.00 5.92 172.56
239 -19.70 0.00 0.00 7.63 170.20
240 -19.93 0.00 0.00 7.33 167.77
241 -20.45 0.00 0.00 8.93 166.72
242 -20.99 0.00 0.00 8.93 165.73
243 -21.53 0.00 0.00 8.43 162.90
244 -22.07 0.00 0.00 5.52 161.56
245 -22.35 0.00 0.00 4.01 160.84
246 -22.62 0.00 0.00 3.71 159.42
247 -22.90 0.00 0.00 3.21 157.44
248 -23.10 0.00 0.00 3.51 156.92
249 -23.29 0.00 0.00 4.52 154.42
250 -21.85 20.74 0.00 4.52 157.05
251 -17.98 131.63 317.21 6.92 163.82
252 -18.01 75.78 0.00 5.92 176.24
253 -16.24 178.11 304.49 6.92 169.93
254 -14.66 215.02 500.62 4.72 170.12
255 -15.11 102.53 141.96 4.21 180.31
256 -16.48 41.36 18.05 3.01 183.42
257 -18.09 2.50 0.00 3.51 179.57
258 -18.24 0.00 0.00 3.21 179.63
259 -18.38 0.00 0.00 3.51 177.46
260 -18.53 0.00 0.00 3.71 179.20
261 -18.67 0.00 0.00 4.72 179.61
262 -18.82 0.00 0.00 4.52 178.85
263 -18.96 0.00 0.00 4.52 176.87
264 -19.11 0.00 0.00 4.52 177.23
265 -19.19 0.00 0.00 3.71 178.14
266 -19.24 0.00 0.00 3.51 179.34
267 -19.29 0.00 0.00 3.21 179.88
268 -19.34 0.00 0.00 4.72 179.64
269 -19.35 0.00 0.00 3.91 179.56
270 -19.36 0.00 0.00 4.21 180.56
271 -19.37 0.00 0.00 2.51 179.80
272 -19.40 0.00 0.00 3.01 180.45
273 -19.36 0.00 0.00 3.91 181.04
274 -15.17 47.64 156.13 3.51 198.12
275 -14.63 59.31 6.94 3.71 190.71
276 -14.75 48.46 0.00 4.52 193.98
277 -12.61 148.26 177.93 3.71 188.98
278 -11.88 116.38 67.60 4.01 195.02
279 -11.40 114.68 150.72 3.71 189.55
280 -12.00 59.11 135.74 3.21 194.92
281 -13.38 9.14 0.00 3.21 189.36
282 -13.63 0.00 0.00 3.21 190.03
283 -13.89 0.00 0.00 3.21 188.00
284 -14.15 0.00 0.00 4.21 185.31
285 -14.40 0.00 0.00 3.51 183.94
286 -14.66 0.00 0.00 4.21 185.28
287 -14.91 0.00 0.00 5.22 182.95
288 -15.17 0.00 0.00 4.72 181.77
289 -15.54 0.00 0.00 3.91 182.35
290 -15.89 0.00 0.00 5.52 183.33
291 -16.25 0.00 0.00 5.02 182.84
292 -16.60 0.00 0.00 4.52 182.69
293 -16.77 0.00 0.00 3.51 182.23
294 -16.94 0.00 0.00 2.51 182.35
295 -17.11 0.00 0.00 3.71 179.59
296 -17.21 0.00 0.00 2.81 180.62
297 -17.32 0.00 0.00 2.81 178.68
298 -12.75 56.51 397.76 3.91 189.58
299 -9.29 141.86 612.10 3.21 198.67
300 -6.31 209.24 712.07 2.41 202.53
301 -4.29 235.29 727.60 1.30 205.48
302 -3.18 228.64 742.33 1.40 204.95
303 -3.23 171.61 653.30 1.40 205.88
304 -4.95 85.59 426.46 1.30 208.82
305 -7.54 9.31 0.00 0.80 205.54
306 -7.84 0.00 0.00 0.80 205.06
307 -8.14 0.00 0.00 1.30 207.22
308 -8.44 0.00 0.00 1.71 207.83
309 -8.74 0.00 0.00 1.61 209.51
310 -9.03 0.00 0.00 1.71 209.69
311 -9.33 0.00 0.00 1.40 211.01
312 -9.63 0.00 0.00 1.00 209.63
313 -9.98 0.00 0.00 0.50 213.37
314 -10.23 0.00 0.00 0.40 213.78
315 -10.48 0.00 0.00 0.40 212.96
316 -10.73 0.00 0.00 0.80 215.08
317 -10.80 0.00 0.00 1.71 215.42
318 -10.88 0.00 0.00 1.71 217.14
319 -10.95 0.00 0.00 0.60 220.28
320 -10.97 0.00 0.00 0.80 221.02
321 -10.98 1.50 0.00 1.20 223.06
322 -10.52 5.17 0.00 1.30 224.81
323 -10.14 12.80 0.00 1.61 226.80
324 -5.65 195.48 411.93 1.30 213.01
325 -1.95 274.91 716.17 0.90 212.92
326 -0.37 226.87 524.64 1.30 222.05
327 -0.95 109.08 138.92 1.00 234.68
328 -3.06 8.50 0.00 0.90 245.04
329 -4.73 1.25 0.00 0.70 240.45
330 -5.03 0.00 0.00 1.20 240.70
331 -5.33 0.00 0.00 1.40 241.10
332 -5.62 0.00 0.00 2.81 239.04
333 -5.92 0.00 0.00 2.71 237.57
334 -6.22 0.00 0.00 2.21 234.77
335 -6.52 0.00 0.00 1.91 230.53
336 -6.82 0.00 0.00 1.71 229.72
337 -7.48 0.00 0.00 2.11 228.62
338 -8.16 0.00 0.00 1.81 223.07
339 -8.83 0.00 0.00 1.81 220.28
340 -9.51 0.00 0.00 2.11 216.79
341 -9.85 0.00 0.00 2.81 217.95
342 -10.20 0.00 0.00 3.71 216.31
343 -10.54 0.00 0.00 4.01 214.16
344 -10.78 0.00 0.00 4.72 212.97
345 -11.02 1.01 0.00 4.21 210.65
346 -8.01 43.59 183.32 4.72 220.29
347 -4.68 139.82 563.27 4.52 228.61
348 -1.89 213.10 702.47 5.22 231.77
349 0.47 271.46 658.56 6.52 230.91
350 0.52 171.70 311.18 5.92 244.98
351 -0.38 120.84 184.01 7.93 244.49
352 -2.30 47.26 22.40 7.33 249.55
353 -4.29 10.04 0.00 4.72 242.27
354 -4.53 0.00 0.00 4.01 240.93
355 -4.76 0.00 0.00 4.72 238.15
356 -5.00 0.00 0.00 4.21 236.96
357 -5.23 0.00 0.00 5.02 235.85
358 -5.46 0.00 0.00 4.21 233.04
359 -5.70 0.00 0.00 5.52 230.31
360 -5.93 0.00 0.00 5.02 230.93
361 -6.11 0.00 0.00 5.22 230.91
362 -6.24 0.00 0.00 4.01 231.71
363 -6.37 0.00 0.00 3.21 235.29
364 -6.50 0.00 0.00 2.21 232.44
365 -6.55 0.00 0.00 3.01 232.59
366 -6.59 0.00 0.00 3.01 232.80
367 -6.64 0.00 0.00 3.71 232.62
368 -6.65 0.00 0.00 3.01 233.21
369 -6.67 0.91 0.00 2.81 234.57
370 -6.19 5.17 0.00 4.21 234.00
371 -4.07 54.87 0.00 4.01 242.58
372 -2.38 88.90 4.98 4.52 249.56
373 -0.36 144.25 116.41 4.21 250.20
374 1.03 156.55 192.82 5.92 250.04
375 1.01 87.41 26.13 8.43 254.08
376 0.39 56.12 66.27 5.92 253.35
377 -0.85 10.77 0.00 6.92 249.34
378 -1.16 0.00 0.00 4.72 250.99
379 -1.54 0.00 0.00 4.01 260.84
380 -2.02 0.00 0.00 4.01 261.07
381 -2.12 0.00 0.00 3.51 259.29
382 -2.40 0.00 0.00 3.21 260.57
383 -2.71 0.00 0.00 3.71 259.68
384 -3.01 0.00 0.00 3.21 258.79
385 -3.81 0.00 0.00 4.01 255.43
386 -3.98 0.00 0.00 3.51 255.27
387 -4.48 0.00 0.00 2.81 253.41
388 -4.98 0.00 0.00 3.91 254.56
389 -5.25 0.00 0.00 4.21 255.02
390 -5.56 0.00 0.00 2.81 252.72
391 -5.80 0.00 0.00 3.51 254.76
392 -5.99 0.00 0.00 2.81 254.44
393 -6.19 0.27 0.00 2.51 254.11
394 -5.85 5.10 0.00 2.81 256.55
395 -5.54 14.33 0.00 2.81 258.27
396 -5.37 20.46 0.00 3.51 259.00
397 -5.23 26.06 0.00 3.91 259.30
398 -2.83 171.45 243.99 4.21 248.57
399 -1.78 134.80 262.00 5.52 253.50
400 -1.68 75.16 214.13 5.52 252.93
401 -2.55 12.11 0.00 5.22 250.25
402 -2.69 0.00 0.00 5.92 248.45
403 -2.83 0.00 0.00 6.92 246.23
404 -2.98 0.00 0.00 8.43 245.61
405 -3.12 0.00 0.00 8.93 247.08
406 -3.26 0.00 0.00 8.93 248.07
407 -3.41 0.00 0.00 8.93 249.46
408 -3.55 0.00 0.00 9.63 252.48
409 -3.55 0.00 0.00 9.63 252.53
410 -3.44 0.00 0.00 9.63 251.78
411 -3.32 0.00 0.00 11.54 253.54
412 -3.21 0.00 0.00 13.55 254.83
413 -3.10 0.00 0.00 11.54 253.56
414 -2.99 0.00 0.00 10.54 255.60
415 -2.88 0.00 0.00 7.33 254.50
416 -2.77 0.00 0.00 6.52 253.32
417 -2.66 0.73 0.00 6.92 252.64
418 -0.11 25.67 0.00 6.92 260.07
419 -0.65 11.55 0.00 5.92 267.19
420 -0.60 16.93 0.00 7.33 266.26
421 -0.59 19.42 0.00 6.92 276.95
422 3.66 232.42 465.68 7.33 267.59
423 5.93 198.98 701.63 6.92 260.98
424 6.40 111.45 548.32 6.92 255.39
425 5.18 21.87 29.85 5.22 250.82
426 4.71 0.00 0.00 7.33 250.56
427 4.24 0.00 0.00 7.63 252.48
428 3.77 0.00 0.00 8.43 253.41
429 3.30 0.00 0.00 6.92 255.06
430 2.84 0.00 0.00 5.52 252.91
431 2.37 0.00 0.00 6.22 252.49
432 1.90 0.00 0.00 5.92 251.79
433 1.05 0.00 0.00 6.92 252.83
434 0.16 0.00 0.00 8.23 246.77
435 -0.71 0.00 0.00 7.93 245.58
436 -1.62 0.00 0.00 5.02 245.76
437 -2.10 0.00 0.00 5.22 246.20
438 -2.58 0.00 0.00 5.02 245.19
439 -3.06 0.00 0.00 6.52 244.54
440 -3.39 0.00 0.00 4.52 243.37
441 -3.72 2.27 0.00 3.71 243.18
442 0.40 57.22 292.77 5.92 254.50
443 3.17 135.95 349.49 5.52 258.43
444 4.75 164.46 288.85 4.72 262.02
445 6.63 226.43 469.26 5.22 258.71
446 7.81 232.58 656.08 6.22 259.11
447 8.10 190.89 538.94 6.52 259.07
448 6.65 86.16 210.30 6.92 262.40
449 4.49 17.59 0.00 4.21 260.09
450 3.74 0.00 0.00 3.71 256.66
451 2.99 0.00 0.00 3.21 257.61
452 2.24 0.00 0.00 2.41 259.17
453 1.49 0.00 0.00 2.21 253.03
454 0.74 0.00 0.00 2.21 250.12
455 -0.02 0.00 0.00 4.01 249.25
456 -0.75 0.00 0.00 2.81 247.22
457 -1.37 0.00 0.00 3.51 246.46
458 -1.89 0.00 0.00 3.01 243.11
459 -2.42 0.00 0.00 2.11 242.04
460 -2.95 0.00 0.00 1.81 239.73
461 -3.17 0.00 0.00 2.21 235.80
462 -3.39 0.00 0.00 2.71 236.46
463 -3.61 0.00 0.00 2.51 234.53
464 -3.73 0.00 0.00 3.21 233.86
465 -3.85 2.64 0.00 3.21 230.89
466 1.46 75.68 519.73 3.21 244.20
467 4.77 170.51 680.00 3.01 247.15
468 7.70 249.24 770.73 2.71 251.97
469 9.82 281.80 801.26 2.11 256.99
470 9.72 258.87 780.05 1.91 258.57
471 9.72 206.73 722.94 0.90 260.99
472 9.53 122.22 626.34 0.40 262.74
473 7.04 19.56 2.49 0.50 260.38
474 6.42 0.00 0.00 0.50 262.49
475 5.79 0.00 0.00 0.90 262.45
476 5.16 0.00 0.00 0.70 261.11
477 4.53 0.00 0.00 0.70 261.79
478 3.90 0.00 0.00 1.40 260.46
479 3.27 0.00 0.00 1.40 263.99
480 2.64 0.00 0.00 1.40 263.83
481 1.69 0.00 0.00 2.01 268.91
482 0.46 0.00 0.00 2.41 266.60
483 -1.01 0.00 0.00 1.30 262.98
484 -1.71 0.00 0.00 2.41 260.53
485 -2.06 0.00 0.00 2.11 259.25
486 -2.56 0.00 0.00 2.41 260.14
487 -3.15 0.00 0.00 2.21 257.18
488 -3.75 0.00 0.00 2.21 255.57
489 -4.14 1.53 0.00 2.11 253.64
490 -2.73 32.96 3.15 3.01 260.09
491 -2.24 55.09 0.00 3.51 263.27
492 -1.83 82.16 0.00 4.01 263.57
493 -1.72 72.75 0.00 3.91 265.48
494 -1.49 98.88 1.64 4.21 262.23
495 -1.71 60.27 0.00 3.91 265.45
496 -2.37 23.52 0.00 4.72 266.89
497 -2.96 7.90 0.00 4.21 265.46
498 -3.54 0.00 0.00 3.51 260.34
499 -4.06 0.00 0.00 4.52 256.40
500 -4.59 0.00 0.00 4.72 256.23
501 -5.15 0.00 0.00 4.21 253.43
502 -5.70 0.00 0.00 4.01 249.72
503 -6.29 0.00 0.00 4.01 245.32
504 -6.81 0.00 0.00 3.01 242.39
505 -6.95 0.00 0.00 2.41 240.82
506 -6.98 0.00 0.00 3.01 239.80
507 -7.01 0.00 0.00 2.01 238.79
508 -7.04 0.00 0.00 1.71 237.77
509 -7.00 0.00 0.00 2.21 237.11
510 -6.96 0.00 0.00 1.91 236.44
511 -6.92 0.00 0.00 1.40 235.78
512 -6.86 0.00 0.00 1.61 235.23
513 -6.80 2.93 0.00 2.01 234.68
514 -2.15 58.84 227.44 2.71 249.59
515 1.18 143.93 449.63 1.91 250.15
516 5.00 249.19 564.43 2.41 251.01
517 5.97 196.99 266.82 3.01 263.34
518 5.35 133.67 65.75 2.21 272.96
519 4.18 96.75 16.81 2.21 269.38
520 2.90 70.59 86.96 2.11 262.90
521 1.15 19.65 2.25 1.61 257.67
522 0.79 0.00 0.00 1.61 254.77
523 0.43 0.00 0.00 0.60 252.63
524 0.07 0.00 0.00 1.20 252.92
525 -0.29 0.00 0.00 0.80 251.50
526 -0.63 0.00 0.00 0.70 249.73
527 -1.00 0.00 0.00 1.00 250.83
528 -1.37 0.00 0.00 0.70 248.35
529 -2.12 0.00 0.00 1.00 244.92
530 -2.93 0.00 0.00 2.11 242.86
531 -3.74 0.00 0.00 2.71 241.21
532 -4.55 0.00 0.00 3.51 242.35
533 -4.98 0.00 0.00 2.71 240.87
534 -5.42 0.00 0.00 3.01 240.00
535 -5.85 0.00 0.00 2.71 238.26
536 -6.16 0.00 0.00 2.21 238.17
537 -6.46 3.31 0.00 1.71 237.09
538 -2.14 57.44 236.51 1.61 250.53
539 1.19 147.75 481.54 1.30 253.80
540 3.91 214.48 594.80 1.40 257.80
541 5.54 230.56 533.77 1.00 264.53
542 6.85 254.24 599.17 1.61 263.75
543 6.92 190.36 458.06 1.91 266.93
544 5.19 89.99 223.08 2.01 270.94
545 2.79 20.67 12.06 2.51 265.08
546 2.38 0.00 0.00 2.51 266.37
547 1.97 0.00 0.00 2.21 267.34
548 1.56 0.00 0.00 1.30 264.13
549 1.14 0.00 0.00 1.40 262.58
550 0.73 0.00 0.00 1.61 264.18
551 0.32 0.00 0.00 1.40 265.75
552 -0.09 0.00 0.00 1.71 268.54
553 -0.28 0.00 0.00 1.81 263.08
554 -0.37 0.00 0.00 1.30 264.41
555 -0.46 0.00 0.00 1.30 266.53
556 -0.55 0.00 0.00 1.91 272.31
557 -0.52 0.00 0.00 1.91 275.70
558 -0.50 0.00 0.00 1.61 276.50
559 -0.48 0.00 0.00 2.01 276.03
560 -0.41 0.00 0.00 1.91 277.80
561 -0.35 3.31 0.00 2.51 277.27
562 2.00 27.31 0.00 2.01 284.46
563 1.55 13.10 0.00 3.51 291.80
564 6.78 206.64 332.27 2.81 276.75
565 9.43 203.99 313.98 3.91 284.96
566 9.72 227.20 424.16 4.21 281.20
567 9.72 118.94 88.82 4.72 296.20
568 9.72 130.12 326.95 5.02 280.45
569 9.72 36.05 274.09 6.92 283.93
570 8.71 0.00 0.00 6.52 279.31
571 7.70 0.00 0.00 5.02 270.52
572 6.73 0.00 0.00 5.02 267.65
573 5.74 0.00 0.00 4.52 264.03
574 4.75 0.00 0.00 6.22 259.09
575 3.76 0.00 0.00 5.92 254.71
576 2.77 0.00 0.00 4.21 250.15
577 1.31 0.00 0.00 5.22 243.17
578 -0.34 0.00 0.00 5.52 240.75
579 -2.05 0.00 0.00 6.92 236.76
580 -3.76 0.00 0.00 6.22 232.10
581 -4.73 0.00 0.00 6.22 231.14
582 -5.69 0.00 0.00 4.72 226.99
583 -6.65 0.00 0.00 5.52 224.08
584 -7.37 0.00 0.00 4.21 220.36
585 -8.08 6.23 0.00 3.21 219.12
586 -2.23 87.96 317.38 3.21 234.55
587 -0.44 146.17 393.50 3.21 245.61
588 1.56 216.32 566.45 3.71 247.43
589 2.41 213.06 381.89 5.02 249.45
590 2.81 210.88 372.13 5.92 251.49
591 3.04 213.99 562.13 5.52 247.45
592 1.86 122.20 464.52 6.92 250.17
593 -0.19 44.54 297.07 5.22 246.21
594 -0.94 0.00 0.00 5.52 242.49
595 -1.73 0.00 0.00 4.52 240.53
596 -2.51 0.00 0.00 5.52 239.05
597 -3.30 0.00 0.00 4.21 237.82
598 -4.08 0.00 0.00 3.51 237.44
599 -4.87 0.00 0.00 3.01 233.34
600 -5.65 0.00 0.00 2.21 233.59
601 -5.68 0.00 0.00 2.11 233.36
602 -5.59 0.00 0.00 2.81 236.70
603 -5.51 0.00 0.00 1.81 235.91
