# Location:	Dry/Cairo, Year: 2021-2040, Longitude: -31.283, STD Longitude: -30, Latitude: 30.083	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
165 15.55 0.00 0.00 2.50 330.12
166 15.01 0.00 0.00 1.10 330.00
167 14.47 0.00 0.00 1.30 328.32
168 13.92 0.00 0.00 1.50 330.43
169 13.54 0.00 0.00 2.00 329.17
170 13.17 0.00 0.00 1.70 330.22
171 12.79 0.00 0.00 1.60 330.29
172 12.61 0.00 0.00 1.60 327.68
173 12.42 0.00 0.00 1.10 330.17
174 12.30 0.00 0.00 0.90 326.83
175 12.17 0.00 0.00 0.60 330.80
176 13.31 45.63 45.57 1.10 334.65
177 15.17 195.25 281.42 1.30 327.55
178 16.56 288.54 188.27 2.20 329.76
179 18.81 538.59 662.04 2.30 309.93
180 19.60 426.47 243.04 1.70 324.57
181 20.06 426.15 226.46 2.00 321.08
182 20.43 428.76 385.03 2.70 317.29
183 20.44 337.32 344.59 3.00 319.41
184 19.67 151.87 96.09 4.50 332.70
185 18.65 72.47 210.20 4.50 327.90
186 17.89 0.00 0.00 4.20 331.14
187 17.13 0.00 0.00 2.80 329.37
188 16.37 0.00 0.00 3.00 327.25
189 15.61 0.00 0.00 3.00 325.16
190 14.85 0.00 0.00 4.50 325.48
191 14.09 0.00 0.00 6.60 321.14
192 13.33 0.00 0.00 9.30 318.55
193 12.56 0.00 0.00 10.30 314.94
194 11.71 0.00 0.00 7.60 311.86
195 10.86 0.00 0.00 8.00 307.71
196 10.40 0.00 0.00 7.60 305.64
197 9.94 0.00 0.00 7.60 303.90
198 9.61 0.00 0.00 5.40 301.70
199 9.28 0.00 0.00 4.50 300.49
200 11.13 82.15 386.19 4.70 305.02
201 13.15 259.94 704.67 4.70 302.12
202 15.17 437.34 865.52 7.30 301.27
203 16.88 563.39 912.10 6.00 298.27
204 18.18 629.30 925.16 5.70 300.24
205 19.01 624.01 905.90 6.20 301.48
206 19.35 556.85 879.09 6.60 300.77
207 19.14 424.27 777.83 5.70 302.93
208 18.22 255.46 645.14 8.00 307.65
209 16.77 82.94 383.86 6.00 310.68
210 16.10 0.66 0.00 10.30 310.13
211 15.44 0.00 0.00 8.70 312.66
212 14.78 0.00 0.00 5.70 309.72
213 14.12 0.00 0.00 7.60 307.86
214 13.45 0.00 0.00 7.30 307.26
215 12.79 0.00 0.00 6.90 312.67
216 12.13 0.00 0.00 6.60 314.08
217 11.79 0.00 0.00 5.40 313.35
218 11.44 0.00 0.00 6.90 313.77
219 11.10 0.00 0.00 10.90 315.79
220 10.92 0.00 0.00 10.30 314.09
221 10.74 0.00 0.00 7.30 313.87
222 10.62 0.00 0.00 6.00 309.83
223 10.50 0.00 0.00 6.60 310.90
224 12.63 82.32 387.13 6.90 314.28
225 14.96 261.27 709.08 3.90 314.61
226 17.27 439.31 869.29 2.80 313.83
227 19.19 557.40 889.03 3.60 312.18
228 20.60 625.27 907.94 3.70 308.94
229 21.57 629.90 916.48 4.50 311.28
230 22.03 567.64 905.71 4.20 310.58
231 21.96 439.81 843.90 4.70 310.62
232 21.12 272.49 722.64 3.90 312.52
233 19.74 92.72 416.20 6.90 316.89
234 18.97 0.85 0.00 6.20 317.63
235 18.19 0.00 0.00 5.00 320.19
236 17.41 0.00 0.00 5.00 314.18
237 16.64 0.00 0.00 6.00 312.15
238 15.86 0.00 0.00 5.70 311.38
239 15.09 0.00 0.00 6.90 311.10
240 14.31 0.00 0.00 6.60 308.89
241 13.58 0.00 0.00 8.70 307.02
242 12.79 0.00 0.00 8.00 305.61
243 12.01 0.00 0.00 9.30 305.74
244 11.59 0.00 0.00 5.70 303.28
245 11.17 0.00 0.00 3.40 302.76
246 10.87 0.00 0.00 3.00 302.97
247 10.58 0.00 0.00 2.80 298.82
248 12.42 79.65 365.25 3.00 304.79
249 14.44 253.09 666.03 4.50 302.55
250 16.43 424.52 805.76 4.70 300.26
251 18.07 536.06 801.69 7.30 299.55
252 19.34 601.01 814.62 6.60 300.51
253 20.10 601.47 808.25 8.00 301.04
254 20.46 543.55 807.21 5.70 302.94
255 20.33 415.98 721.06 5.20 309.37
256 19.59 261.86 653.03 3.90 310.63
257 18.23 89.71 386.21 4.20 312.49
258 17.37 1.03 0.00 3.70 310.71
259 16.50 0.00 0.00 3.70 312.69
260 15.64 0.00 0.00 3.70 308.82
261 14.77 0.00 0.00 4.70 303.79
262 13.91 0.00 0.00 4.50 302.11
263 13.04 0.00 0.00 4.20 303.08
264 12.18 0.00 0.00 4.20 301.97
265 11.54 0.00 0.00 3.20 298.43
266 10.81 0.00 0.00 3.00 292.85
267 10.08 0.00 0.00 3.40 294.80
268 9.68 0.00 0.00 5.00 292.22
269 9.27 0.00 0.00 3.40 291.34
270 8.97 0.00 0.00 3.70 292.34
271 8.67 0.00 0.00 2.20 292.35
272 10.23 66.69 248.87 2.70 301.50
273 11.61 185.48 228.69 3.60 305.41
274 14.33 465.78 698.03 3.40 291.33
275 15.67 470.96 457.45 3.90 293.54
276 16.22 426.03 229.89 5.20 301.80
277 16.81 487.50 375.03 4.50 298.36
278 16.92 405.99 265.57 5.00 301.76
279 17.22 482.40 780.56 4.70 289.19
280 16.77 297.18 791.91 3.90 294.07
281 15.57 100.06 502.18 3.90 302.89
282 15.05 1.81 0.00 3.90 301.63
283 14.52 0.00 0.00 3.60 308.88
284 14.00 0.00 0.00 4.20 308.52
285 13.47 0.00 0.00 3.20 307.83
286 12.94 0.00 0.00 3.90 307.37
287 12.42 0.00 0.00 5.00 305.41
288 11.89 0.00 0.00 4.50 304.40
289 11.74 0.00 0.00 3.60 306.06
290 11.61 0.00 0.00 5.00 308.22
291 11.47 0.00 0.00 5.00 308.06
292 11.42 0.00 0.00 4.50 308.73
293 11.36 0.00 0.00 3.00 309.56
294 11.32 0.00 0.00 2.30 307.74
295 11.29 0.00 0.00 3.20 308.83
296 13.30 74.24 326.98 2.60 312.70
297 15.43 231.99 522.15 2.70 310.77
298 17.60 393.97 639.09 3.90 310.78
299 19.49 512.45 691.30 3.60 303.56
300 20.90 586.39 727.35 2.80 300.89
301 21.78 561.93 626.95 1.80 301.90
302 22.01 453.30 411.13 2.00 309.34
303 21.86 370.48 477.08 2.00 306.63
304 21.15 246.36 517.65 1.80 302.50
305 19.86 79.40 258.17 1.30 306.74
306 19.18 1.53 0.00 1.30 305.96
307 18.44 0.00 0.00 1.60 314.39
308 17.70 0.00 0.00 1.80 314.26
309 16.96 0.00 0.00 1.60 316.00
310 16.22 0.00 0.00 1.70 310.73
311 15.48 0.00 0.00 1.30 310.66
312 14.74 0.00 0.00 0.90 310.91
313 13.92 0.00 0.00 0.40 311.34
314 13.02 0.00 0.00 0.40 308.44
315 12.11 0.00 0.00 0.40 306.24
316 11.61 0.00 0.00 0.80 305.63
317 11.11 0.00 0.00 1.30 304.15
318 10.74 0.00 0.00 1.30 304.09
319 10.38 0.00 0.00 0.40 306.42
320 11.96 71.72 294.60 0.60 306.25
321 13.73 230.86 502.59 1.00 309.59
322 15.54 396.85 643.38 1.30 306.72
323 16.97 494.45 618.32 1.70 307.18
324 18.05 548.54 601.70 1.60 310.11
325 18.83 572.70 656.95 1.30 308.77
326 19.14 507.40 601.11 1.70 311.91
327 19.05 404.09 591.55 1.70 314.04
328 18.29 251.45 533.29 1.50 319.08
329 17.03 90.27 348.41 1.00 324.81
330 16.41 1.83 0.00 1.60 322.05
331 15.78 0.00 0.00 1.60 320.47
332 15.16 0.00 0.00 2.80 320.59
333 14.54 0.00 0.00 2.60 322.16
334 13.91 0.00 0.00 2.20 318.05
335 13.29 0.00 0.00 1.70 318.21
336 12.66 0.00 0.00 1.50 315.21
337 12.43 0.00 0.00 2.20 315.90
338 12.19 0.00 0.00 1.80 315.88
339 11.94 0.00 0.00 1.80 317.63
340 11.81 0.00 0.00 2.20 317.86
341 11.68 0.00 0.00 2.80 320.99
342 11.59 0.00 0.00 3.60 320.04
343 11.50 0.00 0.00 3.90 324.57
344 12.68 51.02 50.80 4.70 330.81
345 13.86 154.05 92.33 4.20 327.04
346 14.63 202.17 20.66 4.70 329.25
347 15.30 253.37 19.54 4.50 331.98
348 15.49 208.46 4.98 5.20 339.50
349 15.67 222.95 7.31 6.20 337.46
350 15.52 159.03 0.00 5.70 335.35
351 15.41 157.88 1.33 8.00 333.24
352 14.99 91.67 0.00 6.90 348.76
353 14.39 7.99 0.00 4.70 344.86
354 14.04 0.88 0.00 4.20 340.10
355 13.70 0.00 0.00 4.70 336.23
356 13.36 0.00 0.00 4.20 333.28
357 13.01 0.00 0.00 5.20 327.64
358 12.67 0.00 0.00 4.50 324.69
359 12.33 0.00 0.00 5.40 318.94
360 11.98 0.00 0.00 5.00 316.95
361 11.69 0.00 0.00 5.40 313.15
362 11.40 0.00 0.00 4.20 316.73
363 11.11 0.00 0.00 3.40 315.47
364 10.97 0.00 0.00 2.50 311.61
365 10.83 0.00 0.00 3.00 307.89
366 10.74 0.00 0.00 3.00 306.81
367 10.64 0.00 0.00 3.60 305.29
368 12.14 67.67 264.98 3.20 305.38
369 13.70 209.02 359.21 3.00 304.44
370 15.19 340.79 372.53 4.20 307.88
371 16.75 488.06 503.92 4.20 300.61
372 17.32 403.87 175.76 4.50 309.34
373 17.87 449.02 236.58 4.20 306.30
374 18.02 374.50 179.81 6.00 311.69
375 17.12 139.45 0.00 8.70 326.04
376 15.93 23.00 0.00 5.70 332.44
377 15.04 39.60 0.00 6.90 322.22
378 14.79 1.57 0.00 4.70 316.92
379 14.55 0.00 0.00 3.90 319.45
380 14.31 0.00 0.00 4.20 320.50
381 14.06 0.00 0.00 3.60 315.83
382 13.82 0.00 0.00 3.40 312.29
383 13.58 0.00 0.00 3.70 315.22
384 13.33 0.00 0.00 3.40 318.07
385 13.07 0.00 0.00 3.70 318.26
386 12.81 0.00 0.00 3.00 318.30
387 12.55 0.00 0.00 2.80 319.92
388 12.42 0.00 0.00 3.90 317.18
389 12.29 0.00 0.00 3.60 316.04
390 12.20 0.00 0.00 2.60 312.91
391 12.11 0.00 0.00 2.80 312.45
392 13.65 56.27 113.87 2.60 317.74
393 14.72 135.21 35.65 2.60 322.17
394 16.58 299.97 196.62 2.80 318.97
395 18.29 413.58 273.03 3.20 314.30
396 19.07 369.60 127.78 3.70 320.48
397 20.23 528.99 433.03 4.50 314.45
398 21.09 532.47 644.80 5.20 314.64
399 21.42 435.65 684.62 6.60 314.03
400 21.18 297.34 691.09 6.60 312.20
401 20.15 108.74 425.58 6.20 315.87
402 19.56 3.67 0.00 6.90 312.97
403 18.90 0.00 0.00 7.30 316.80
404 18.24 0.00 0.00 9.30 311.79
405 17.58 0.00 0.00 9.30 312.21
406 16.92 0.00 0.00 9.30 312.44
407 16.26 0.00 0.00 8.70 311.20
408 15.60 0.00 0.00 9.30 307.55
409 14.95 0.00 0.00 9.30 309.38
410 14.23 0.00 0.00 8.70 308.98
411 13.50 0.00 0.00 11.40 307.15
412 13.11 0.00 0.00 13.60 307.06
413 12.71 0.00 0.00 10.30 311.66
414 12.43 0.00 0.00 9.30 311.79
415 12.14 0.00 0.00 6.00 312.27
416 14.01 79.07 350.59 5.70 318.62
417 16.05 251.05 611.38 6.60 318.46
418 18.05 417.89 721.61 6.90 318.42
419 19.84 563.22 834.78 6.20 309.48
420 21.25 642.93 872.81 8.00 314.38
421 22.10 628.64 817.74 8.00 319.27
422 22.48 563.90 804.58 8.70 321.89
423 22.35 437.29 716.38 8.00 326.24
424 21.52 273.91 595.23 8.70 330.98
425 20.15 100.31 385.87 6.60 337.34
426 19.62 3.07 0.00 8.00 336.31
427 19.01 0.00 0.00 8.00 341.56
428 18.41 0.00 0.00 8.70 338.70
429 17.80 0.00 0.00 6.60 339.31
430 17.19 0.00 0.00 5.20 341.35
431 16.58 0.00 0.00 5.70 339.82
432 15.97 0.00 0.00 5.40 340.99
433 15.66 0.00 0.00 6.20 343.00
434 15.38 0.00 0.00 7.30 347.91
435 15.10 0.00 0.00 7.60 345.89
436 14.97 0.00 0.00 5.20 344.51
437 14.84 0.00 0.00 4.70 345.91
438 14.76 0.00 0.00 4.50 343.80
439 14.68 0.00 0.00 5.70 341.30
440 15.29 21.54 0.00 4.20 345.26
441 15.31 21.21 0.00 3.60 354.33
442 15.47 35.88 0.00 6.00 358.24
443 17.95 389.18 224.91 6.20 329.12
444 20.82 663.68 807.95 5.40 315.55
445 22.79 682.22 956.90 6.20 313.85
446 23.97 616.65 924.32 7.30 316.38
447 24.44 485.39 846.76 7.60 315.35
448 24.17 305.08 700.34 8.00 319.90
449 23.13 114.26 437.54 5.20 326.13
450 22.61 5.10 0.00 4.20 330.14
451 22.08 0.00 0.00 3.60 337.93
452 21.56 0.00 0.00 2.50 336.97
453 21.04 0.00 0.00 2.30 339.51
454 20.52 0.00 0.00 2.20 337.77
455 19.99 0.00 0.00 3.70 338.73
456 19.51 0.00 0.00 2.70 339.56
457 18.85 0.00 0.00 3.20 340.76
458 18.15 0.00 0.00 2.70 340.81
459 17.45 0.00 0.00 2.20 342.65
460 17.07 0.00 0.00 1.80 340.21
461 16.70 0.00 0.00 2.00 341.21
462 16.43 0.00 0.00 2.30 344.48
463 16.17 0.00 0.00 2.20 342.49
464 17.53 54.77 67.07 2.80 348.90
465 19.01 172.79 112.31 3.20 347.20
466 19.98 239.88 82.91 3.20 350.40
467 22.25 534.54 583.03 3.40 331.50
468 23.72 558.76 538.05 3.20 331.54
469 24.22 446.47 232.19 2.70 337.36
470 24.82 519.44 561.64 2.50 330.59
471 24.99 429.00 609.75 1.50 327.87
472 24.33 236.60 284.59 0.60 328.15
473 23.01 48.04 0.00 0.70 341.82
474 22.08 2.91 0.00 0.70 340.03
475 21.15 0.00 0.00 1.10 341.89
476 20.22 0.00 0.00 0.60 338.99
477 19.32 0.00 0.00 0.60 336.54
478 18.34 0.00 0.00 1.30 336.41
479 17.36 0.00 0.00 1.30 334.71
480 16.38 0.00 0.00 1.30 332.43
481 15.60 0.00 0.00 2.10 331.98
482 14.73 0.00 0.00 2.50 326.89
483 13.87 0.00 0.00 1.30 320.55
484 13.40 0.00 0.00 2.50 318.32
485 12.92 0.00 0.00 2.20 317.91
486 12.58 0.00 0.00 2.50 319.21
487 12.24 0.00 0.00 2.30 318.11
488 13.02 37.61 0.00 2.50 318.98
489 13.95 125.80 12.99 2.20 320.15
490 15.28 265.30 112.95 3.00 310.62
491 15.89 263.47 20.98 3.40 314.53
492 16.30 279.34 22.38 3.90 319.62
493 16.52 275.27 24.24 3.70 322.59
494 17.13 415.97 265.06 4.50 312.50
495 17.53 407.71 472.38 3.70 309.95
496 17.54 294.70 638.33 4.70 306.38
497 16.87 112.66 383.74 4.20 314.16
498 16.30 5.98 0.00 3.60 308.88
499 15.73 0.00 0.00 4.50 311.87
500 15.15 0.00 0.00 4.70 312.69
501 14.58 0.00 0.00 4.20 316.94
502 14.01 0.00 0.00 4.20 315.29
503 13.43 0.00 0.00 4.20 311.20
504 12.86 0.00 0.00 3.20 309.62
505 12.64 0.00 0.00 2.50 308.89
506 12.46 0.00 0.00 3.20 310.38
507 12.28 0.00 0.00 2.20 313.60
508 12.21 0.00 0.00 1.70 310.50
509 12.14 0.00 0.00 2.50 309.53
510 12.10 0.00 0.00 2.00 312.61
511 12.07 0.00 0.00 1.50 312.88
512 13.48 66.46 147.32 1.70 316.75
513 14.37 148.59 65.67 2.10 320.67
514 15.21 224.03 41.86 2.70 323.26
515 16.59 404.26 212.88 2.00 313.79
516 17.14 336.09 59.80 2.50 320.81
517 17.73 394.11 136.58 3.00 318.00
518 17.54 217.26 16.90 2.30 326.31
519 16.61 37.00 0.00 2.30 333.75
520 15.84 23.33 0.00 2.20 335.84
521 15.24 24.00 0.00 1.60 329.46
522 14.91 1.60 0.00 1.70 329.51
523 14.58 0.00 0.00 0.60 325.88
524 14.25 0.00 0.00 1.30 325.07
525 13.92 0.00 0.00 0.90 323.89
526 13.59 0.00 0.00 0.70 323.98
527 13.26 0.00 0.00 1.00 324.87
528 12.93 0.00 0.00 0.70 319.76
529 12.44 0.00 0.00 0.80 311.73
530 11.94 0.00 0.00 2.00 312.76
531 11.43 0.00 0.00 2.70 313.49
532 11.18 0.00 0.00 3.40 313.63
533 10.92 0.00 0.00 2.30 312.16
534 10.74 0.00 0.00 2.60 310.11
535 10.56 0.57 0.00 2.30 310.71
536 12.26 65.95 137.92 2.00 313.35
537 13.12 133.42 40.93 1.60 318.88
538 13.14 104.16 0.00 1.60 331.77
539 14.88 371.04 185.78 1.50 313.26
540 17.19 617.03 668.54 1.80 301.95
541 18.96 670.38 886.23 1.50 302.24
542 19.92 607.75 880.64 2.10 304.71
543 20.26 480.86 803.08 2.50 307.72
544 19.89 305.91 658.66 2.60 308.79
545 18.82 119.53 405.53 3.00 315.35
546 18.15 7.35 0.00 3.00 314.83
547 17.49 0.00 0.00 2.60 319.82
548 16.82 0.00 0.00 1.50 319.61
549 16.15 0.00 0.00 1.30 316.00
550 15.48 0.00 0.00 1.50 317.93
551 14.82 0.00 0.00 1.30 316.29
552 14.15 0.00 0.00 1.60 316.96
553 13.54 0.00 0.00 1.70 315.98
554 12.88 0.00 0.00 0.90 314.38
555 12.22 0.00 0.00 1.30 313.89
556 11.86 0.00 0.00 2.00 311.68
557 11.49 0.00 0.00 1.60 308.63
558 11.23 0.00 0.00 1.10 308.59
559 10.97 0.68 0.00 1.70 309.14
560 12.87 80.69 248.05 1.70 312.26
561 14.56 225.66 367.24 2.50 313.14
562 16.80 438.40 659.19 2.10 308.25
563 18.48 536.74 643.38 3.60 304.33
564 19.59 561.82 554.81 3.40 310.21
565 20.19 550.97 466.74 4.50 310.79
566 20.32 456.97 346.08 5.20 315.37
567 20.05 364.07 318.20 5.70 312.43
568 19.33 241.42 332.49 6.20 313.62
569 18.07 90.11 117.76 8.00 321.83
570 17.45 5.96 0.00 7.30 321.06
571 16.83 0.00 0.00 5.20 326.72
572 16.21 0.00 0.00 5.00 323.98
573 15.59 0.00 0.00 4.50 323.87
574 14.97 0.00 0.00 5.70 318.14
575 14.36 0.00 0.00 5.40 314.16
576 13.74 0.00 0.00 3.90 313.52
577 13.37 0.00 0.00 5.00 314.70
578 12.97 0.00 0.00 5.00 314.24
579 12.56 0.00 0.00 6.60 313.29
580 12.34 0.00 0.00 6.00 313.92
581 12.12 0.00 0.00 5.20 312.33
582 11.95 0.00 0.00 3.90 308.54
583 11.79 0.70 0.00 5.00 307.70
584 13.71 73.31 212.74 3.70 307.75
585 15.81 233.79 402.22 3.00 305.31
586 16.95 286.12 140.69 3.20 312.32
587 18.63 456.86 371.23 3.60 300.86
588 19.78 494.88 323.49 4.20 304.61
589 20.86 575.38 551.45 5.70 300.48
590 21.38 506.15 466.67 6.90 304.36
591 21.55 441.68 644.87 6.60 301.83
592 21.09 295.71 602.22 8.00 298.80
593 19.98 126.03 394.75 6.20 303.33
594 19.48 8.75 0.00 6.20 300.33
595 18.91 0.00 0.00 5.00 308.79
596 18.35 0.00 0.00 5.70 311.54
597 17.78 0.00 0.00 4.20 311.00
598 17.21 0.00 0.00 3.40 312.26
599 16.64 0.00 0.00 2.80 311.21
600 16.07 0.00 0.00 2.20 312.42
601 15.68 0.00 0.00 2.10 316.95
602 15.30 0.00 0.00 2.50 319.85
603 14.91 0.00 0.00 2.00 320.35
604 14.73 0.00 0.00 2.30 320.34
605 14.54 0.00 0.00 2.00 325.79
606 14.42 0.00 0.00 2.00 328.87
607 14.30 0.74 0.00 3.00 330.68
608 14.49 6.91 0.00 2.10 336.45
609 15.80 108.21 0.00 2.50 325.99
610 16.72 163.61 3.36 2.70 330.72
611 18.40 351.55 133.26 3.20 318.41
612 19.39 349.72 84.02 3.90 321.70
613 21.52 724.45 797.17 3.20 299.03
614 22.49 559.64 596.86 4.20 312.81
615 22.94 468.33 639.88 3.20 312.60
616 22.50 244.03 281.62 4.70 324.44
617 21.46 76.34 60.86 3.40 334.75
618 20.92 5.66 0.00 3.70 339.51
619 20.37 0.00 0.00 3.90 343.56
620 19.82 0.00 0.00 3.20 346.48
621 19.31 0.00 0.00 4.50 344.61
622 18.73 0.00 0.00 3.40 343.13
623 18.16 0.00 0.00 4.20 343.14
624 17.59 0.00 0.00 3.40 349.40
625 16.96 0.00 0.00 2.80 347.21
626 16.33 0.00 0.00 3.70 351.63
627 15.70 0.00 0.00 5.40 353.57
