# Location:	Temperate/London City Center, Year: 2021-2040, Longitude: 0.117, STD longitude: 0.0, Latitude: 51.517	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
147 10.36 0.00 0.00 1.50 334.81
148 10.29 0.00 0.00 1.50 337.19
149 10.20 0.00 0.00 2.00 337.78
150 10.15 0.00 0.00 1.60 339.74
151 10.11 0.00 0.00 2.50 340.68
152 10.06 0.00 0.00 2.50 341.63
153 10.09 3.23 0.00 2.00 340.05
154 10.17 13.85 0.00 1.70 340.36
155 10.40 22.01 0.00 2.50 342.17
156 10.50 29.09 0.00 2.80 343.10
157 10.59 30.95 0.00 2.90 344.74
158 10.54 27.74 0.00 2.80 343.30
159 10.36 16.52 0.00 3.20 345.62
160 10.10 6.00 0.00 2.90 344.22
161 8.73 0.00 0.00 3.40 336.82
162 9.51 0.00 0.00 2.20 340.97
163 9.67 0.00 0.00 2.00 341.95
164 10.03 0.00 0.00 2.40 343.20
165 9.84 0.00 0.00 2.60 342.18
166 9.70 0.00 0.00 1.50 342.48
167 9.72 0.00 0.00 1.60 341.64
168 9.39 0.00 0.00 1.70 340.85
169 9.64 0.00 0.00 2.30 342.40
170 9.60 0.00 0.00 2.30 342.25
171 9.55 0.00 0.00 1.90 342.09
172 9.55 0.00 0.00 1.90 342.14
173 9.54 0.00 0.00 1.70 342.19
174 9.53 0.00 0.00 1.60 342.24
175 9.53 0.00 0.00 1.10 342.35
176 9.53 0.00 0.00 1.70 342.47
177 9.96 8.70 0.00 1.70 345.06
178 9.98 8.55 0.00 2.40 344.28
179 10.75 57.01 0.00 2.30 330.40
180 11.72 107.43 22.55 1.50 328.28
181 13.10 192.09 297.10 1.70 314.84
182 13.51 125.21 122.79 2.40 322.75
183 13.69 106.15 218.63 2.50 319.88
184 13.17 30.83 97.89 3.60 323.15
185 12.94 0.00 0.00 3.80 324.80
186 12.71 0.00 0.00 3.80 326.11
187 12.49 0.00 0.00 2.80 327.13
188 12.26 0.00 0.00 3.10 327.85
189 12.03 0.00 0.00 3.20 328.60
190 11.80 0.00 0.00 4.70 331.67
191 11.57 0.00 0.00 7.00 330.26
192 11.34 0.00 0.00 9.30 330.54
193 11.02 0.00 0.00 11.20 329.29
194 10.69 0.00 0.00 8.90 329.03
195 10.37 0.00 0.00 8.30 327.68
196 10.21 0.00 0.00 8.30 327.95
197 10.05 0.00 0.00 9.30 328.55
198 9.89 0.00 0.00 6.60 328.39
199 9.78 0.00 0.00 5.70 329.68
200 9.67 0.00 0.00 5.70 331.40
201 10.20 15.54 0.00 5.50 331.96
202 10.46 31.50 0.00 7.90 332.30
203 10.79 52.09 0.00 6.00 332.25
204 11.53 122.37 52.91 5.70 324.64
205 12.42 187.45 265.85 6.00 316.08
206 12.56 106.25 43.81 6.00 324.18
207 12.34 58.95 0.00 5.20 327.02
208 11.79 3.88 0.00 7.30 327.39
209 11.42 0.00 0.00 5.70 324.47
210 11.05 0.00 0.00 8.90 324.11
211 10.67 0.00 0.00 8.60 322.53
212 10.30 0.00 0.00 6.30 320.35
213 9.93 0.00 0.00 8.60 319.22
214 9.55 0.00 0.00 8.30 319.36
215 9.18 0.00 0.00 8.30 325.54
216 8.80 0.00 0.00 7.90 327.78
217 8.41 0.00 0.00 6.60 327.14
218 7.99 0.00 0.00 8.60 327.59
219 7.57 0.00 0.00 11.20 327.76
220 7.34 0.00 0.00 10.50 327.11
221 7.12 0.00 0.00 8.90 326.46
222 6.89 0.00 0.00 7.90 323.89
223 6.73 0.00 0.00 8.60 325.13
224 6.57 0.00 0.00 8.90 323.59
225 6.97 12.47 0.00 5.00 326.71
226 6.90 10.12 0.00 3.40 325.87
227 7.63 77.88 0.00 3.80 317.29
228 8.23 106.72 11.48 3.80 312.73
229 8.92 157.72 140.83 4.50 308.14
230 9.35 154.28 251.86 4.30 304.74
231 9.19 69.78 32.35 4.30 312.16
232 8.77 30.90 63.22 3.80 311.24
233 8.50 0.00 0.00 6.60 310.71
234 8.22 0.00 0.00 6.30 312.05
235 7.95 0.00 0.00 5.20 310.05
236 7.67 0.00 0.00 5.50 305.75
237 7.40 0.00 0.00 7.00 305.13
238 7.13 0.00 0.00 6.60 305.70
239 6.85 0.00 0.00 8.30 306.75
240 6.58 0.00 0.00 7.90 305.99
241 6.41 0.00 0.00 9.90 305.54
242 6.26 0.00 0.00 9.90 305.86
243 6.11 0.00 0.00 9.30 307.70
244 6.04 0.00 0.00 6.60 306.46
245 5.97 0.00 0.00 4.70 307.13
246 5.90 0.00 0.00 4.30 308.27
247 5.86 0.00 0.00 4.10 305.29
248 5.82 0.00 0.00 4.10 307.85
249 6.40 13.56 0.00 5.20 309.14
250 6.57 21.32 0.00 5.50 307.67
251 7.33 71.31 0.00 7.50 304.22
252 7.83 81.79 0.00 6.60 305.71
253 8.40 114.15 11.90 7.50 301.75
254 8.63 90.38 2.51 5.50 304.60
255 8.68 71.43 30.22 5.00 306.60
256 8.36 29.12 31.84 3.80 305.09
257 8.01 0.00 0.00 4.30 301.51
258 7.66 0.00 0.00 3.80 299.56
259 7.31 0.00 0.00 4.10 297.17
260 6.96 0.00 0.00 4.30 293.89
261 6.61 0.00 0.00 5.50 289.50
262 6.26 0.00 0.00 5.20 288.29
263 5.83 0.00 0.00 5.20 295.32
264 5.56 0.00 0.00 5.20 296.85
265 5.06 0.00 0.00 4.30 294.22
266 4.49 0.00 0.00 4.10 291.21
267 3.92 0.00 0.00 3.80 288.21
268 3.60 0.00 0.00 5.50 286.53
269 3.28 0.00 0.00 4.50 284.86
270 2.96 0.00 0.00 5.00 283.19
271 2.72 0.00 0.00 3.10 282.83
272 2.48 0.00 0.00 3.60 286.40
273 2.92 16.29 0.00 4.30 289.41
274 3.54 59.64 15.91 3.80 283.48
275 4.18 105.12 50.60 4.30 279.16
276 4.23 75.70 0.00 5.20 287.29
277 4.63 138.74 72.15 4.30 279.33
278 4.89 140.84 119.67 4.50 277.08
279 4.87 102.28 217.30 4.30 277.09
280 4.31 19.75 0.00 3.60 277.43
281 4.15 0.00 0.00 3.60 279.51
282 3.99 0.00 0.00 3.80 278.57
283 3.83 0.00 0.00 3.60 281.68
284 3.67 0.00 0.00 4.70 281.95
285 3.51 0.00 0.00 3.80 281.92
286 3.35 0.00 0.00 4.70 282.12
287 3.19 0.00 0.00 5.70 280.94
288 3.03 0.00 0.00 5.20 280.64
289 3.14 0.00 0.00 4.50 285.38
290 3.06 0.00 0.00 6.30 289.48
291 3.43 0.00 0.00 5.50 286.15
292 3.60 0.00 0.00 5.00 290.20
293 3.71 0.00 0.00 4.10 291.74
294 3.81 0.00 0.00 3.10 290.97
295 3.90 0.00 0.00 4.30 292.28
296 3.98 0.00 0.00 3.40 292.61
297 4.54 11.45 0.00 3.20 293.83
298 5.62 57.91 11.23 4.50 295.25
299 6.61 97.56 14.55 3.80 298.84
300 7.26 109.97 8.19 2.80 303.25
301 7.43 82.86 0.00 1.90 294.27
302 7.02 37.13 0.00 1.90 300.06
303 6.68 30.47 0.00 1.90 296.55
304 6.25 11.79 0.00 1.70 291.51
305 6.27 0.00 0.00 1.20 289.12
306 6.29 0.00 0.00 1.20 288.96
307 6.31 0.00 0.00 1.60 292.45
308 6.33 0.00 0.00 2.10 293.55
309 6.36 0.00 0.00 2.00 296.42
310 6.38 0.00 0.00 2.10 292.73
311 6.40 0.00 0.00 1.70 293.94
312 6.42 0.00 0.00 1.30 295.48
313 6.28 0.00 0.00 0.70 297.32
314 6.14 0.00 0.00 0.60 295.89
315 6.01 0.00 0.00 0.60 295.14
316 5.94 0.00 0.00 1.10 295.28
317 5.88 0.00 0.00 2.00 294.58
318 5.81 0.00 0.00 1.90 294.98
319 5.77 0.00 0.00 0.80 297.52
320 5.72 0.00 0.00 1.00 293.67
321 6.90 25.95 74.38 1.30 301.18
322 7.99 73.96 84.09 1.50 301.18
323 9.55 152.86 265.82 1.70 299.92
324 11.22 231.95 471.95 1.50 298.07
325 12.40 251.47 647.16 1.20 297.90
326 12.86 207.52 588.94 1.50 302.86
327 12.70 142.38 516.23 1.30 305.79
328 11.76 57.28 311.09 1.10 307.59
329 11.49 1.36 0.00 0.80 309.85
330 11.21 0.00 0.00 1.30 308.20
331 10.93 0.00 0.00 1.60 304.06
332 10.66 0.00 0.00 2.90 305.56
333 10.38 0.00 0.00 2.80 308.47
334 10.10 0.00 0.00 2.40 305.91
335 9.83 0.00 0.00 2.10 307.49
336 9.55 0.00 0.00 1.90 306.00
337 9.26 0.00 0.00 2.30 307.80
338 8.95 0.00 0.00 2.00 308.35
339 8.64 0.00 0.00 2.00 310.60
340 8.48 0.00 0.00 2.30 311.46
341 8.32 0.00 0.00 2.90 315.13
342 8.16 0.00 0.00 3.60 314.75
343 8.04 0.00 0.00 4.10 319.27
344 7.93 0.00 0.00 4.70 322.39
345 8.24 10.31 0.00 4.50 321.82
346 8.72 46.38 0.00 4.70 323.98
347 9.12 62.26 0.00 4.70 324.45
348 9.42 79.76 0.00 5.20 325.56
349 9.52 68.99 0.00 6.60 325.81
350 9.62 75.87 0.00 6.00 318.03
351 9.46 41.49 0.00 7.90 324.29
352 9.06 12.81 0.00 7.30 326.19
353 8.48 0.72 0.00 5.20 327.19
354 8.62 0.00 0.00 4.50 324.60
355 8.32 0.00 0.00 5.20 321.52
356 8.03 0.00 0.00 4.50 319.18
357 7.74 0.00 0.00 5.50 316.25
358 7.45 0.00 0.00 4.70 314.04
359 7.16 0.00 0.00 5.70 311.83
360 6.87 0.00 0.00 5.50 309.64
361 6.49 0.00 0.00 5.70 306.95
362 6.05 0.00 0.00 4.70 304.27
363 5.62 0.00 0.00 3.80 302.87
364 5.38 0.00 0.00 2.80 293.54
365 5.14 0.00 0.00 3.40 290.12
366 4.90 0.00 0.00 3.40 289.17
367 4.73 0.00 0.00 4.10 289.02
368 4.55 0.00 0.00 3.60 285.54
369 5.11 15.57 0.00 3.20 291.00
370 6.02 64.72 28.40 4.70 295.58
371 7.57 164.38 313.75 4.50 287.27
372 8.78 210.92 421.15 5.00 287.14
373 9.26 181.58 209.87 4.70 292.57
374 9.87 228.64 498.85 6.30 286.33
375 9.69 130.69 298.14 8.90 294.24
376 8.65 22.39 0.00 6.30 308.52
377 8.51 1.01 0.00 7.30 308.83
378 8.38 0.00 0.00 5.20 305.08
379 8.24 0.00 0.00 4.50 305.94
380 8.10 0.00 0.00 4.70 308.30
381 7.96 0.00 0.00 4.10 305.27
382 7.83 0.00 0.00 3.80 303.29
383 7.69 0.00 0.00 4.30 307.42
384 7.55 0.00 0.00 3.80 311.44
385 7.60 0.00 0.00 4.70 313.47
386 7.69 0.00 0.00 4.10 313.16
387 7.77 0.00 0.00 3.20 316.37
388 7.84 0.00 0.00 4.50 315.10
389 7.90 0.00 0.00 4.70 315.35
390 7.96 0.00 0.00 3.40 313.59
391 8.02 0.00 0.00 3.80 314.33
392 8.07 0.00 0.00 3.40 316.81
393 8.75 13.01 0.00 3.10 318.58
394 9.41 38.06 0.00 3.20 321.92
395 9.55 31.55 0.00 3.20 326.03
396 11.09 148.67 96.27 3.80 312.07
397 11.90 135.88 25.80 4.30 319.03
398 12.42 131.12 78.43 4.70 320.75
399 12.21 62.52 0.00 6.00 326.48
400 11.84 44.27 84.03 6.00 324.98
401 11.67 2.23 0.00 5.70 315.31
402 11.47 0.00 0.00 6.30 313.35
403 11.27 0.00 0.00 7.30 313.13
404 11.08 0.00 0.00 9.30 309.67
405 10.88 0.00 0.00 9.90 311.44
406 10.68 0.00 0.00 9.90 313.04
407 10.48 0.00 0.00 9.30 313.24
408 10.28 0.00 0.00 10.50 311.04
409 9.93 0.00 0.00 10.50 314.47
410 9.57 0.00 0.00 10.50 315.30
411 8.96 0.00 0.00 12.20 323.09
412 9.01 0.00 0.00 14.10 324.37
413 8.77 0.00 0.00 12.80 324.23
414 8.49 0.00 0.00 11.80 324.85
415 7.84 0.00 0.00 7.90 327.04
416 8.28 0.00 0.00 7.50 328.53
417 8.46 3.71 0.00 7.90 334.07
418 8.53 9.18 0.00 7.90 334.61
419 8.67 21.43 0.00 7.00 327.29
420 8.75 23.78 0.00 8.30 331.57
421 8.76 23.06 0.00 7.90 333.71
422 9.53 158.65 187.39 7.90 311.31
423 9.81 104.56 102.68 7.90 316.18
424 9.74 42.83 52.20 7.90 321.09
425 9.43 2.20 0.00 6.30 320.64
426 9.11 0.00 0.00 7.90 317.60
427 8.79 0.00 0.00 8.60 315.86
428 8.47 0.00 0.00 9.30 311.70
429 8.16 0.00 0.00 7.90 310.67
430 7.84 0.00 0.00 6.60 310.93
431 7.52 0.00 0.00 7.30 308.01
432 7.20 0.00 0.00 7.00 307.52
433 6.95 0.00 0.00 7.90 307.23
434 6.71 0.00 0.00 8.90 307.47
435 6.47 0.00 0.00 8.60 305.74
436 6.35 0.00 0.00 6.00 302.55
437 6.23 0.00 0.00 6.30 301.77
438 6.12 0.00 0.00 6.00 297.81
439 6.04 0.00 0.00 7.50 293.71
440 5.96 0.00 0.00 5.50 293.69
441 6.73 21.40 0.00 4.50 297.66
442 8.17 102.89 248.98 7.00 303.44
443 9.14 144.34 154.47 6.60 302.18
444 9.57 137.09 50.25 5.70 306.16
445 9.62 108.30 0.71 6.30 307.07
446 9.72 118.01 43.96 7.00 303.77
447 9.12 34.28 0.00 7.30 309.47
448 8.45 5.66 0.00 7.50 312.82
449 8.15 2.19 0.00 5.20 311.59
450 7.84 0.00 0.00 4.30 313.67
451 7.53 0.00 0.00 4.10 314.16
452 7.23 0.00 0.00 2.90 312.02
453 6.92 0.00 0.00 2.80 313.15
454 6.61 0.00 0.00 2.80 310.31
455 6.31 0.00 0.00 4.70 309.98
456 6.00 0.00 0.00 3.40 309.47
457 5.67 0.00 0.00 4.10 309.76
458 5.31 0.00 0.00 3.60 308.88
459 4.96 0.00 0.00 2.60 309.69
460 4.64 0.00 0.00 2.30 308.56
461 4.58 0.00 0.00 2.60 311.06
462 4.37 0.00 0.00 3.10 310.01
463 4.26 0.00 0.00 2.90 309.36
464 4.13 0.00 0.00 3.60 309.62
465 4.25 3.65 0.00 3.80 310.16
466 4.54 19.48 0.00 3.60 309.87
467 4.88 39.06 0.00 3.40 309.50
468 4.98 33.79 0.00 3.10 308.89
469 4.96 24.20 0.00 2.60 308.55
470 6.10 202.92 279.31 2.40 283.27
471 6.65 156.02 472.27 1.30 282.03
472 6.61 66.96 315.70 0.60 281.30
473 6.33 4.28 0.00 0.70 280.48
474 6.04 0.00 0.00 0.70 281.16
475 5.75 0.00 0.00 1.20 281.67
476 5.46 0.00 0.00 0.90 282.06
477 5.17 0.00 0.00 0.90 282.77
478 4.88 0.00 0.00 1.70 285.60
479 4.59 0.00 0.00 1.70 287.11
480 4.30 0.00 0.00 1.70 288.12
481 4.09 0.00 0.00 2.30 289.28
482 3.84 0.00 0.00 2.60 287.73
483 3.59 0.00 0.00 1.60 285.04
484 3.45 0.00 0.00 2.50 285.46
485 3.30 0.00 0.00 2.30 287.51
486 3.16 0.00 0.00 2.50 290.84
487 3.05 0.00 0.00 2.50 293.35
488 2.94 0.00 0.00 2.50 293.61
489 3.51 14.67 0.00 2.40 296.94
490 3.83 31.84 0.00 3.10 293.77
491 4.90 103.51 16.02 3.40 287.42
492 5.49 110.68 2.92 4.30 293.27
493 5.51 77.04 0.00 4.10 302.68
494 5.68 92.58 0.00 4.50 297.40
495 5.70 81.37 8.57 4.10 297.18
496 5.36 39.14 8.11 5.00 295.08
497 5.27 2.75 0.00 4.50 295.78
498 5.18 0.00 0.00 3.80 290.16
499 5.09 0.00 0.00 4.70 289.81
500 5.00 0.00 0.00 5.00 290.15
501 4.91 0.00 0.00 4.50 293.67
502 4.62 0.00 0.00 4.50 296.28
503 4.73 0.00 0.00 4.50 293.01
504 4.64 0.00 0.00 3.40 291.26
505 4.70 0.00 0.00 2.80 290.05
506 4.76 0.00 0.00 3.40 288.16
507 4.82 0.00 0.00 2.40 289.20
508 4.85 0.00 0.00 2.10 287.46
509 4.88 0.00 0.00 2.60 287.03
510 4.91 0.00 0.00 2.20 288.20
511 4.93 0.00 0.00 1.70 288.24
512 4.95 0.00 0.00 2.00 288.69
513 6.63 32.77 119.83 2.30 286.09
514 8.64 111.38 265.89 2.90 291.21
515 9.80 140.68 117.49 2.20 295.21
516 10.83 175.27 114.56 2.60 295.29
517 11.30 161.36 68.27 3.20 299.19
518 11.26 121.19 25.59 2.50 301.40
519 11.16 116.12 149.26 2.50 294.03
520 10.65 76.15 205.69 2.40 291.58
521 10.47 7.29 0.00 1.90 291.64
522 10.28 0.00 0.00 2.00 294.87
523 10.09 0.00 0.00 0.80 294.69
524 9.91 0.00 0.00 1.50 297.12
525 9.72 0.00 0.00 1.20 299.21
526 9.53 0.00 0.00 1.00 302.49
527 9.35 0.00 0.00 1.30 306.53
528 9.16 0.00 0.00 1.00 304.90
529 8.98 0.00 0.00 1.30 300.95
530 8.79 0.00 0.00 2.30 305.46
531 8.60 0.00 0.00 2.80 309.72
532 8.50 0.00 0.00 3.40 313.12
533 8.40 0.00 0.00 2.90 314.96
534 8.30 0.00 0.00 3.10 316.06
535 8.23 0.00 0.00 2.80 319.66
536 8.17 0.00 0.00 2.40 321.12
537 8.73 13.34 0.00 2.00 322.00
538 9.29 39.83 0.00 1.90 327.48
539 9.71 63.02 0.00 1.50 329.29
540 9.83 73.42 0.00 1.70 331.57
541 10.38 72.75 0.00 1.30 331.22
542 10.64 89.04 0.00 1.90 328.35
543 10.80 86.43 15.88 2.10 325.12
544 10.65 47.38 44.51 2.20 318.42
545 10.38 3.90 0.00 2.60 318.69
546 10.10 0.00 0.00 2.60 318.08
547 9.83 0.00 0.00 2.50 318.00
548 9.51 0.00 0.00 1.60 321.11
549 9.27 0.00 0.00 1.60 321.22
550 9.00 0.00 0.00 1.70 323.05
551 8.72 0.00 0.00 1.60 321.92
552 8.45 0.00 0.00 2.00 322.76
553 8.02 0.00 0.00 2.10 319.91
554 7.91 0.00 0.00 1.50 319.27
555 7.71 0.00 0.00 1.50 321.59
556 7.58 0.00 0.00 2.10 320.13
557 7.46 0.00 0.00 2.10 317.63
558 7.33 0.00 0.00 1.70 317.58
559 7.25 0.00 0.00 2.20 316.03
560 7.16 0.00 0.00 2.20 315.34
561 7.64 13.26 0.00 2.60 316.74
562 8.07 42.30 0.00 2.30 314.46
563 8.04 62.70 0.00 3.40 317.16
564 9.02 91.37 0.00 3.10 317.16
565 9.27 83.13 0.00 3.80 319.93
566 9.36 73.84 0.00 4.50 320.60
567 9.23 47.55 0.00 4.70 321.62
568 8.98 26.64 0.00 5.20 319.91
569 8.65 3.11 0.00 7.00 317.52
570 8.33 0.00 0.00 6.60 315.13
571 8.01 0.00 0.00 5.20 312.76
572 7.69 0.00 0.00 5.20 310.40
573 7.37 0.00 0.00 5.00 308.05
574 7.04 0.00 0.00 6.30 305.71
575 6.72 0.00 0.00 6.00 293.44
576 6.40 0.00 0.00 4.70 292.39
577 5.48 0.00 0.00 5.70 290.78
578 4.49 0.00 0.00 5.70 288.08
579 3.50 0.00 0.00 7.00 284.91
580 2.97 0.00 0.00 6.60 283.83
581 2.44 0.00 0.00 6.60 280.69
582 1.91 0.00 0.00 5.20 275.42
583 1.53 0.00 0.00 6.00 273.78
584 1.15 0.00 0.00 5.00 268.32
585 2.26 39.11 118.36 3.60 269.93
586 2.94 88.63 84.20 3.60 269.74
587 4.56 231.24 476.79 3.80 256.57
588 5.74 285.55 687.12 4.10 258.62
589 6.49 295.51 698.52 5.50 259.15
590 6.77 259.42 465.23 6.30 261.87
591 5.41 25.41 0.00 6.00 287.58
592 4.76 85.40 208.47 7.30 260.28
593 4.26 11.57 0.00 5.70 260.29
594 3.76 0.00 0.00 6.00 255.27
595 3.26 0.00 0.00 5.00 255.66
596 2.76 0.00 0.00 6.30 256.08
597 2.26 0.00 0.00 4.70 253.66
598 1.76 0.00 0.00 4.10 252.78
599 1.26 0.00 0.00 3.60 249.95
600 0.76 0.00 0.00 2.60 249.04
601 0.55 0.00 0.00 2.60 251.04
602 0.34 0.00 0.00 3.20 251.77
603 0.14 0.00 0.00 2.30 250.52
604 0.04 0.00 0.00 2.60 248.73
605 -0.06 0.00 0.00 2.60 251.41
606 -0.15 0.00 0.00 2.60 252.01
607 -0.21 0.00 0.00 3.80 251.76
608 -0.27 0.00 0.00 2.60 253.64
609 -0.10 4.09 0.00 2.90 255.33
610 2.74 143.01 430.84 3.10 263.81
611 4.90 231.83 512.29 3.20 263.65
612 5.87 219.83 249.46 3.80 271.55
613 6.00 164.70 79.16 3.10 278.42
614 6.74 260.51 458.74 3.80 270.59
615 5.84 78.26 0.00 2.90 289.36
616 4.85 42.18 0.00 4.30 289.68
617 3.83 9.02 0.00 3.10 288.61
618 3.83 0.00 0.00 3.40 292.83
619 3.82 0.00 0.00 4.10 292.64
620 3.82 0.00 0.00 3.60 295.73
621 3.82 0.00 0.00 5.00 294.75
622 3.82 0.00 0.00 3.80 294.21
623 3.82 0.00 0.00 5.00 294.93
624 3.81 0.00 0.00 4.10 300.94
625 3.77 0.00 0.00 3.40 297.62
